Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 348
Result: NOK
Date: 8/28/2020 2:22:23 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
3479;0.069580;0.404;0.359;0.742;0.936;3.486;2.576;3.427
3480;0.069600;0.352;0.359;0.734;0.936;3.118;2.579;3.421
3481;0.069620;0.336;0.359;0.712;0.937;3.254;2.581;3.420
3482;0.069640;0.426;0.359;0.753;0.937;3.622;2.584;3.421
3483;0.069660;0.426;0.359;0.771;0.937;3.428;2.587;3.423
3484;0.069680;0.380;0.359;0.747;0.937;3.287;2.590;3.425
3485;0.069700;0.347;0.358;0.718;0.937;3.131;2.593;3.423
3486;0.069720;0.355;0.358;0.712;0.937;3.159;2.596;3.423
3487;0.069740;0.412;0.358;0.723;0.937;3.012;2.600;3.426
3488;0.069760;0.419;0.358;0.740;0.937;3.019;2.603;3.421
3489;0.069780;0.402;0.358;0.731;0.937;3.040;2.606;3.420
3490;0.069800;0.408;0.358;0.738;0.937;3.045;2.609;3.422
3491;0.069820;0.444;0.358;0.760;0.937;3.417;2.612;3.421
3492;0.069840;0.432;0.358;0.745;0.937;3.241;2.616;3.422
3493;0.069860;0.439;0.358;0.738;0.937;3.049;2.619;3.423
3494;0.069880;0.437;0.358;0.771;0.937;3.389;2.622;3.423
3495;0.069900;0.504;0.358;0.782;0.937;2.906;2.626;3.425
3496;0.069920;0.496;0.358;0.778;0.937;2.796;2.629;3.423
3497;0.069940;0.412;0.358;0.776;0.936;2.578;2.632;3.423
3498;0.069960;0.294;0.358;0.736;0.936;2.794;2.636;3.426
3499;0.069980;0.340;0.358;0.718;0.936;2.362;2.639;3.424
3500;0.070000;0.354;0.358;0.767;0.936;2.018;2.642;3.420
3501;0.070020;0.374;0.358;0.742;0.935;1.544;2.645;3.422
3502;0.070040;0.464;0.358;0.754;0.935;1.635;2.648;3.422
3503;0.070060;0.483;0.358;0.762;0.935;1.811;2.650;3.423
3504;0.070080;0.372;0.358;0.696;0.934;1.791;2.653;3.423
3505;0.070100;0.320;0.358;0.676;0.934;1.763;2.655;3.423
3506;0.070120;0.324;0.358;0.732;0.933;1.573;2.657;3.426
3507;0.070140;0.365;0.358;0.765;0.933;1.547;2.659;3.426
3508;0.070160;0.495;0.358;0.802;0.932;1.401;2.660;3.422
3509;0.070180;0.460;0.358;0.864;0.932;1.348;2.662;3.421
3510;0.070200;0.422;0.358;0.901;0.931;1.470;2.663;3.424
3511;0.070220;0.439;0.358;0.914;0.931;1.469;2.664;3.425
3512;0.070240;0.456;0.358;0.965;0.930;1.531;2.665;3.423
3513;0.070260;0.519;0.359;1.069;0.930;1.564;2.665;3.422
3514;0.070280;0.609;0.359;1.166;0.929;1.351;2.665;3.424
3515;0.070300;0.580;0.359;1.203;0.929;1.492;2.666;3.424
3516;0.070320;0.511;0.359;1.230;0.929;1.756;2.666;3.423
3517;0.070340;0.509;0.359;1.291;0.928;1.549;2.665;3.423
3518;0.070360;0.569;0.360;1.360;0.928;1.445;2.665;3.425
3519;0.070380;0.510;0.360;1.318;0.928;1.617;2.665;3.423
3520;0.070400;0.535;0.360;1.265;0.928;1.674;2.664;3.421
3521;0.070420;0.716;0.360;1.359;0.928;1.458;2.663;3.424
3522;0.070440;0.704;0.361;1.404;0.928;1.478;2.662;3.423
3523;0.070460;0.558;0.361;1.359;0.928;1.580;2.661;3.424
3524;0.070480;0.513;0.362;1.328;0.928;1.529;2.660;3.423
3525;0.070500;0.517;0.362;1.337;0.928;1.496;2.658;3.423
3526;0.070520;0.545;0.363;1.342;0.929;1.545;2.656;3.424
3527;0.070540;0.550;0.363;1.348;0.929;1.456;2.655;3.423
3528;0.070560;0.547;0.364;1.355;0.929;1.260;2.653;3.422
3529;0.070580;0.522;0.364;1.351;0.930;1.406;2.651;3.424
3530;0.070600;0.461;0.365;1.326;0.930;1.613;2.648;3.424
3531;0.070620;0.519;0.365;1.337;0.931;1.685;2.646;3.425
3532;0.070640;0.578;0.366;1.443;0.931;1.661;2.643;3.422
3533;0.070660;0.556;0.366;1.529;0.932;1.606;2.641;3.423
3534;0.070680;0.447;0.367;1.544;0.933;1.641;2.638;3.422
3535;0.070700;0.441;0.368;1.571;0.934;1.873;2.635;3.423
3536;0.070720;0.466;0.368;1.646;0.935;1.950;2.632;3.424
3537;0.070740;0.482;0.369;1.732;0.936;1.992;2.629;3.423
3538;0.070760;0.396;0.369;1.758;0.937;1.862;2.626;3.425
3539;0.070780;0.291;0.370;1.701;0.938;2.023;2.623;3.424
3540;0.070800;0.238;0.371;1.633;0.939;1.880;2.620;3.423
3541;0.070820;0.280;0.371;1.617;0.941;2.655;2.617;3.423
3542;0.070840;0.348;0.372;1.617;0.942;3.748;2.614;3.425
3543;0.070860;0.310;0.372;1.591;0.944;3.190;2.611;3.422
3544;0.070880;0.372;0.373;1.615;0.946;3.076;2.608;3.422
3545;0.070900;0.420;0.373;1.624;0.947;2.816;2.606;3.423
3546;0.070920;0.411;0.374;1.608;0.949;2.428;2.603;3.424
3547;0.070940;0.413;0.374;1.586;0.951;2.238;2.601;3.423
3548;0.070960;0.403;0.375;1.595;0.953;2.479;2.598;3.423
3549;0.070980;0.422;0.375;1.604;0.955;2.975;2.596;3.424
3550;0.071000;0.433;0.376;1.556;0.957;3.267;2.593;3.424
3551;0.071020;0.394;0.376;1.472;0.959;3.303;2.591;3.422
3552;0.071040;0.383;0.377;1.432;0.961;3.530;2.589;3.423
3553;0.071060;0.393;0.377;1.373;0.964;4.312;2.587;3.425
3554;0.071080;0.365;0.377;1.298;0.966;4.167;2.585;3.423
3555;0.071100;0.301;0.378;1.208;0.968;4.574;2.584;3.421
3556;0.071120;0.280;0.378;1.133;0.970;3.715;2.583;3.423
3557;0.071140;0.266;0.379;1.064;0.973;3.475;2.582;3.425
3558;0.071160;0.279;0.379;0.996;0.975;4.444;2.582;3.424
3559;0.071180;0.283;0.380;0.950;0.977;3.887;2.581;3.423
3560;0.071200;0.279;0.380;0.919;0.979;4.074;2.581;3.425
3561;0.071220;0.270;0.380;0.875;0.981;3.818;2.581;3.425
3562;0.071240;0.269;0.380;0.822;0.983;4.323;2.581;3.421
3563;0.071260;0.251;0.381;0.784;0.985;4.327;2.582;3.421
3564;0.071280;0.280;0.381;0.780;0.987;3.618;2.583;3.424
3565;0.071300;0.300;0.381;0.756;0.989;4.433;2.584;3.424
3566;0.071320;0.280;0.381;0.734;0.991;4.199;2.585;3.423
3567;0.071340;0.276;0.382;0.740;0.992;3.338;2.586;3.421
3568;0.071360;0.276;0.382;0.732;0.994;3.940;2.588;3.424
3569;0.071380;0.278;0.382;0.696;0.996;4.219;2.590;3.423
3570;0.071400;0.267;0.382;0.676;0.997;3.353;2.592;3.422
3571;0.071420;0.262;0.382;0.668;0.999;3.120;2.594;3.422
3572;0.071440;0.280;0.382;0.657;1.000;3.618;2.596;3.424
3573;0.071460;0.309;0.382;0.663;1.001;2.867;2.598;3.423
3574;0.071480;0.313;0.382;0.688;1.002;3.047;2.600;3.422
3575;0.071500;0.323;0.382;0.716;1.003;3.356;2.602;3.424
3576;0.071520;0.352;0.383;0.745;1.004;2.747;2.605;3.423
3577;0.071540;0.361;0.383;0.775;1.005;2.774;2.607;3.423
3578;0.071560;0.386;0.383;0.804;1.006;3.177;2.609;3.423
3579;0.071580;0.426;0.383;0.837;1.007;2.913;2.612;3.423
3580;0.071600;0.475;0.383;0.883;1.008;3.146;2.614;3.423
3581;0.071620;0.506;0.383;0.901;1.009;3.420;2.616;3.422
3582;0.071640;0.496;0.383;0.936;1.010;3.371;2.619;3.421
3583;0.071660;0.383;0.383;0.936;1.010;3.208;2.621;3.423
3584;0.071680;0.310;0.383;0.875;1.011;3.926;2.624;3.427
3585;0.071700;0.334;0.383;0.822;1.012;4.265;2.627;3.420
3586;0.071720;0.374;0.383;0.815;1.013;3.671;2.630;3.422
3587;0.071740;0.298;0.383;0.795;1.013;3.622;2.633;3.423
3588;0.071760;0.287;0.383;0.754;1.014;3.607;2.636;3.422
3589;0.071780;0.336;0.383;0.707;1.014;2.838;2.639;3.423
3590;0.071800;0.412;0.383;0.749;1.015;2.512;2.643;3.424
3591;0.071820;0.462;0.383;0.824;1.015;3.281;2.646;3.425
3592;0.071840;0.417;0.383;0.831;1.015;2.924;2.649;3.424
3593;0.071860;0.411;0.383;0.813;1.016;2.736;2.652;3.421
3594;0.071880;0.397;0.383;0.820;1.016;2.888;2.655;3.423
3595;0.071900;0.379;0.383;0.809;1.016;3.402;2.658;3.423
3596;0.071920;0.402;0.383;0.778;1.017;2.715;2.662;3.422
3597;0.071940;0.363;0.383;0.751;1.017;2.142;2.665;3.420
3598;0.071960;0.331;0.384;0.758;1.017;2.108;2.668;3.423
3599;0.071980;0.351;0.384;0.732;1.017;2.054;2.671;3.425
3600;0.072000;0.395;0.384;0.736;1.017;2.139;2.673;3.423
3601;0.072020;0.277;0.384;0.703;1.017;1.725;2.676;3.423
3602;0.072040;0.272;0.384;0.663;1.017;1.628;2.678;3.425
3603;0.072060;0.310;0.384;0.634;1.017;1.765;2.680;3.425
3604;0.072080;0.305;0.384;0.606;1.017;1.750;2.682;3.423
3605;0.072100;0.341;0.384;0.635;1.016;1.822;2.684;3.420
3606;0.072120;0.393;0.384;0.703;1.016;1.694;2.686;3.423
3607;0.072140;0.351;0.384;0.701;1.016;1.567;2.687;3.423
3608;0.072160;0.381;0.383;0.707;1.016;1.498;2.689;3.421
3609;0.072180;0.413;0.383;0.734;1.015;1.602;2.690;3.422
3610;0.072200;0.514;0.383;0.778;1.015;1.549;2.691;3.425
3611;0.072220;0.554;0.383;0.797;1.014;1.661;2.691;3.425
3612;0.072240;0.602;0.383;0.839;1.014;1.458;2.692;3.424
3613;0.072260;0.612;0.383;0.884;1.013;1.509;2.692;3.424
3614;0.072280;0.533;0.384;0.872;1.013;1.575;2.692;3.423
3615;0.072300;0.470;0.384;0.848;1.012;1.342;2.692;3.421
3616;0.072320;0.533;0.384;0.886;1.012;1.633;2.692;3.423
3617;0.072340;0.633;0.384;0.967;1.011;1.707;2.691;3.423
3618;0.072360;0.676;0.384;1.058;1.010;1.487;2.691;3.423
3619;0.072380;0.639;0.384;1.130;1.010;1.776;2.690;3.423
3620;0.072400;0.566;0.385;1.143;1.009;1.800;2.689;3.422
3621;0.072420;0.616;0.385;1.212;1.009;1.714;2.688;3.425
3622;0.072440;0.626;0.385;1.284;1.008;1.701;2.687;3.423
3623;0.072460;0.610;0.385;1.276;1.008;1.470;2.686;3.422
3624;0.072480;0.579;0.386;1.295;1.008;1.436;2.684;3.424
3625;0.072500;0.583;0.386;1.328;1.007;1.644;2.683;3.424
3626;0.072520;0.660;0.387;1.328;1.007;1.633;2.681;3.424
3627;0.072540;0.590;0.387;1.300;1.007;1.758;2.679;3.423
3628;0.072560;0.530;0.388;1.302;1.007;1.723;2.677;3.423
3629;0.072580;0.550;0.388;1.318;1.007;2.091;2.675;3.424
3630;0.072600;0.419;0.389;1.254;1.007;1.816;2.673;3.425
3631;0.072620;0.313;0.389;1.183;1.007;1.591;2.670;3.421
3632;0.072640;0.348;0.390;1.174;1.007;1.544;2.668;3.421
3633;0.072660;0.356;0.390;1.198;1.007;1.683;2.666;3.424
3634;0.072680;0.380;0.390;1.243;1.007;1.897;2.663;3.424
3635;0.072700;0.384;0.391;1.276;1.007;1.895;2.660;3.423
3636;0.072720;0.374;0.391;1.309;1.007;2.313;2.657;3.423
3637;0.072740;0.431;0.392;1.351;1.007;2.089;2.655;3.426
3638;0.072760;0.303;0.392;1.306;1.008;1.694;2.652;3.422
3639;0.072780;0.220;0.393;1.201;1.008;1.923;2.649;3.420
3640;0.072800;0.215;0.393;1.179;1.008;1.730;2.646;3.423
3641;0.072820;0.220;0.393;1.165;1.009;2.368;2.643;3.425
3642;0.072840;0.308;0.394;1.181;1.009;3.365;2.640;3.425
3643;0.072860;0.385;0.394;1.254;1.009;2.725;2.637;3.425
3644;0.072880;0.331;0.394;1.285;1.010;2.342;2.634;3.426
3645;0.072900;0.306;0.394;1.293;1.010;2.571;2.631;3.425
3646;0.072920;0.324;0.395;1.322;1.011;2.966;2.628;3.423
3647;0.072940;0.371;0.395;1.373;1.011;3.624;2.626;3.423
3648;0.072960;0.391;0.395;1.403;1.012;3.565;2.623;3.423
3649;0.072980;0.383;0.395;1.359;1.012;3.545;2.621;3.422
3650;0.073000;0.414;0.396;1.328;1.013;3.413;2.619;3.422
3651;0.073020;0.382;0.396;1.309;1.014;3.120;2.617;3.422
3652;0.073040;0.362;0.396;1.278;1.014;3.437;2.615;3.426
3653;0.073060;0.356;0.396;1.221;1.015;3.776;2.613;3.427
3654;0.073080;0.300;0.396;1.148;1.016;3.382;2.612;3.424
3655;0.073100;0.310;0.397;1.110;1.017;4.206;2.611;3.424
3656;0.073120;0.344;0.397;1.071;1.018;4.219;2.610;3.425
3657;0.073140;0.341;0.397;1.003;1.018;4.191;2.609;3.423
3658;0.073160;0.281;0.397;0.945;1.019;4.074;2.608;3.422
3659;0.073180;0.304;0.397;0.921;1.020;4.409;2.608;3.422
3660;0.073200;0.297;0.397;0.870;1.021;3.809;2.608;3.422
3661;0.073220;0.295;0.397;0.818;1.021;3.483;2.608;3.421
3662;0.073240;0.304;0.397;0.800;1.022;3.880;2.608;3.423
3663;0.073260;0.276;0.397;0.787;1.022;3.620;2.609;3.426
3664;0.073280;0.312;0.397;0.762;1.023;3.124;2.610;3.427
3665;0.073300;0.307;0.397;0.736;1.023;3.241;2.610;3.424
3666;0.073320;0.309;0.397;0.714;1.024;3.354;2.611;3.423
3667;0.073340;0.303;0.397;0.721;1.024;3.023;2.612;3.422
3668;0.073360;0.304;0.397;0.699;1.025;3.021;2.613;3.423
3669;0.073380;0.337;0.397;0.681;1.025;3.268;2.614;3.423
3670;0.073400;0.467;0.397;0.754;1.025;3.569;2.615;3.423
3671;0.073420;0.472;0.397;0.857;1.025;3.318;2.617;3.425
3672;0.073440;0.448;0.397;0.895;1.025;2.659;2.618;3.424
3673;0.073460;0.416;0.397;0.945;1.026;2.787;2.619;3.421
3674;0.073480;0.403;0.397;0.963;1.026;2.803;2.620;3.423
3675;0.073500;0.433;0.397;0.963;1.026;2.708;2.622;3.424
3676;0.073520;0.451;0.397;0.969;1.026;3.168;2.623;3.424
3677;0.073540;0.481;0.397;0.978;1.026;3.338;2.624;3.422
3678;0.073560;0.503;0.397;1.009;1.026;2.959;2.626;3.423
3679;0.073580;0.369;0.397;0.980;1.026;3.871;2.627;3.424
3680;0.073600;0.280;0.397;0.901;1.026;3.646;2.629;3.422
3681;0.073620;0.219;0.397;0.824;1.026;3.770;2.631;3.420
3682;0.073640;0.310;0.397;0.815;1.026;4.823;2.633;3.424
3683;0.073660;0.397;0.397;0.820;1.026;4.319;2.635;3.425
3684;0.073680;0.320;0.397;0.767;1.026;3.320;2.637;3.423
3685;0.073700;0.287;0.397;0.720;1.026;3.217;2.640;3.420
3686;0.073720;0.354;0.397;0.732;1.026;2.836;2.642;3.423
3687;0.073740;0.346;0.397;0.731;1.025;2.547;2.645;3.424
3688;0.073760;0.316;0.397;0.698;1.025;3.082;2.648;3.423
3689;0.073780;0.329;0.397;0.701;1.025;3.252;2.650;3.422
3690;0.073800;0.403;0.396;0.720;1.025;2.986;2.653;3.423
3691;0.073820;0.385;0.396;0.712;1.024;2.930;2.655;3.421
3692;0.073840;0.360;0.396;0.676;1.024;2.238;2.658;3.422
3693;0.073860;0.315;0.396;0.650;1.023;2.056;2.660;3.423
3694;0.073880;0.246;0.396;0.612;1.023;2.468;2.663;3.424
3695;0.073900;0.274;0.396;0.591;1.022;2.333;2.665;3.424
3696;0.073920;0.290;0.396;0.569;1.022;1.948;2.667;3.421
3697;0.073940;0.248;0.396;0.573;1.021;1.857;2.669;3.423
3698;0.073960;0.276;0.395;0.569;1.020;2.450;2.671;3.425
3699;0.073980;0.344;0.395;0.538;1.019;2.930;2.673;3.425
3700;0.074000;0.281;0.395;0.513;1.018;2.186;2.674;3.420
3701;0.074020;0.352;0.395;0.546;1.017;2.219;2.676;3.423
3702;0.074040;0.430;0.395;0.569;1.017;1.987;2.678;3.424
3703;0.074060;0.361;0.394;0.526;1.015;1.619;2.679;3.422
3704;0.074080;0.347;0.394;0.511;1.014;1.520;2.680;3.425
3705;0.074100;0.274;0.394;0.518;1.013;1.804;2.681;3.424
3706;0.074120;0.477;0.394;0.557;1.012;1.952;2.682;3.422
3707;0.074140;0.504;0.393;0.579;1.011;1.816;2.683;3.423
3708;0.074160;0.379;0.393;0.584;1.009;1.771;2.684;3.422
3709;0.074180;0.380;0.393;0.617;1.008;1.498;2.684;3.423
3710;0.074200;0.357;0.393;0.624;1.007;1.628;2.684;3.426
3711;0.074220;0.363;0.393;0.595;1.005;1.866;2.684;3.421
3712;0.074240;0.442;0.392;0.637;1.004;1.443;2.684;3.422
3713;0.074260;0.561;0.392;0.703;1.002;1.490;2.684;3.426
3714;0.074280;0.507;0.392;0.707;1.001;1.591;2.684;3.423
3715;0.074300;0.519;0.392;0.751;0.999;1.780;2.683;3.422
3716;0.074320;0.828;0.392;0.927;0.998;1.397;2.682;3.424
3717;0.074340;1.195;0.392;1.102;0.996;1.293;2.682;3.423
3718;0.074360;1.122;0.392;1.135;0.995;1.547;2.680;3.423
3719;0.074380;0.672;0.392;1.060;0.993;1.725;2.679;3.424
3720;0.074400;0.580;0.392;1.075;0.992;1.928;2.678;3.423
3721;0.074420;0.540;0.393;1.084;0.990;1.730;2.676;3.425
3722;0.074440;0.528;0.393;1.049;0.989;1.263;2.675;3.423
3723;0.074460;0.520;0.393;1.058;0.988;1.311;2.673;3.421
3724;0.074480;0.468;0.394;1.064;0.987;1.983;2.671;3.425
3725;0.074500;0.557;0.394;1.117;0.985;1.655;2.669;3.425
3726;0.074520;0.621;0.394;1.190;0.984;1.412;2.667;3.422
3727;0.074540;0.612;0.395;1.214;0.983;1.456;2.664;3.423
3728;0.074560;0.487;0.395;1.207;0.982;1.615;2.662;3.423
3729;0.074580;0.422;0.395;1.192;0.981;1.549;2.659;3.424
3730;0.074600;0.324;0.396;1.146;0.980;1.445;2.657;3.423
3731;0.074620;0.345;0.396;1.113;0.979;1.670;2.654;3.422
3732;0.074640;0.363;0.396;1.110;0.978;1.696;2.651;3.423
3733;0.074660;0.353;0.397;1.084;0.977;1.699;2.648;3.426
3734;0.074680;0.363;0.397;1.075;0.976;1.734;2.645;3.420
3735;0.074700;0.381;0.398;1.122;0.976;1.846;2.641;3.424
3736;0.074720;0.363;0.398;1.161;0.975;1.787;2.638;3.426
3737;0.074740;0.439;0.398;1.225;0.974;2.302;2.635;3.423
3738;0.074760;0.474;0.398;1.276;0.974;2.948;2.631;3.423
3739;0.074780;0.452;0.399;1.295;0.973;2.562;2.628;3.423
3740;0.074800;0.359;0.399;1.271;0.972;2.765;2.625;3.422
3741;0.074820;0.316;0.399;1.219;0.972;3.029;2.622;3.424
3742;0.074840;0.285;0.400;1.199;0.971;2.728;2.619;3.422
3743;0.074860;0.346;0.400;1.254;0.971;3.497;2.616;3.423
3744;0.074880;0.403;0.400;1.300;0.971;2.595;2.613;3.425
3745;0.074900;0.366;0.400;1.284;0.970;2.745;2.610;3.423
3746;0.074920;0.363;0.401;1.311;0.970;3.334;2.608;3.422
3747;0.074940;0.412;0.401;1.355;0.970;3.369;2.605;3.425
3748;0.074960;0.439;0.401;1.346;0.970;3.177;2.603;3.423
3749;0.074980;0.439;0.401;1.337;0.970;3.018;2.600;3.422
3750;0.075000;0.442;0.402;1.360;0.970;3.268;2.598;3.424
3751;0.075020;0.448;0.402;1.371;0.970;3.245;2.596;3.423
3752;0.075040;0.395;0.402;1.307;0.970;3.937;2.595;3.424
3753;0.075060;0.363;0.402;1.229;0.970;4.327;2.593;3.423
3754;0.075080;0.321;0.403;1.157;0.970;3.387;2.592;3.422
3755;0.075100;0.355;0.403;1.121;0.971;3.631;2.591;3.425
3756;0.075120;0.368;0.403;1.069;0.971;3.387;2.590;3.424
3757;0.075140;0.331;0.403;1.022;0.971;4.373;2.589;3.420
3758;0.075160;0.301;0.403;0.980;0.971;4.105;2.588;3.423
3759;0.075180;0.317;0.403;0.932;0.972;3.882;2.588;3.425
3760;0.075200;0.319;0.404;0.866;0.972;3.854;2.588;3.421
3761;0.075220;0.306;0.404;0.826;0.972;3.693;2.588;3.424
3762;0.075240;0.298;0.404;0.822;0.972;3.717;2.588;3.423
3763;0.075260;0.320;0.404;0.798;0.973;3.693;2.589;3.424
3764;0.075280;0.303;0.404;0.747;0.973;3.666;2.590;3.423
3765;0.075300;0.297;0.404;0.731;0.973;2.988;2.590;3.423
3766;0.075320;0.247;0.404;0.710;0.973;2.737;2.591;3.424
3767;0.075340;0.237;0.404;0.677;0.973;2.882;2.592;3.426
3768;0.075360;0.232;0.404;0.643;0.973;3.682;2.593;3.422
3769;0.075380;0.309;0.404;0.648;0.973;4.047;2.594;3.423
3770;0.075400;0.296;0.404;0.650;0.973;3.505;2.595;3.426
3771;0.075420;0.299;0.404;0.630;0.973;3.713;2.597;3.424
3772;0.075440;0.303;0.404;0.602;0.972;2.986;2.598;3.422
3773;0.075460;0.303;0.404;0.621;0.972;3.206;2.600;3.423
3774;0.075480;0.298;0.404;0.650;0.972;3.779;2.601;3.423
3775;0.075500;0.364;0.403;0.670;0.971;3.488;2.603;3.424
3776;0.075520;0.326;0.403;0.672;0.971;3.212;2.605;3.423
3777;0.075540;0.241;0.403;0.656;0.971;3.320;2.607;3.423
3778;0.075560;0.260;0.403;0.619;0.970;3.755;2.609;3.424
3779;0.075580;0.233;0.403;0.560;0.970;4.730;2.611;3.424
3780;0.075600;0.239;0.403;0.526;0.969;5.255;2.614;3.422
3781;0.075620;0.318;0.402;0.538;0.968;3.572;2.616;3.423
3782;0.075640;0.372;0.402;0.562;0.968;2.930;2.619;3.423
3783;0.075660;0.352;0.402;0.551;0.967;3.613;2.622;3.423
3784;0.075680;0.388;0.402;0.540;0.966;3.479;2.625;3.423
3785;0.075700;0.369;0.401;0.553;0.965;3.146;2.628;3.423
3786;0.075720;0.287;0.401;0.557;0.964;3.263;2.632;3.425
3787;0.075740;0.328;0.401;0.549;0.963;3.212;2.635;3.424
3788;0.075760;0.362;0.401;0.573;0.962;2.743;2.638;3.420
3789;0.075780;0.389;0.400;0.617;0.961;3.047;2.641;3.424
3790;0.075800;0.350;0.400;0.604;0.960;3.265;2.644;3.425
3791;0.075820;0.352;0.400;0.573;0.959;3.904;2.647;3.420
3792;0.075840;0.385;0.400;0.588;0.958;3.203;2.651;3.423
3793;0.075860;0.350;0.399;0.612;0.957;2.642;2.654;3.424
3794;0.075880;0.358;0.399;0.615;0.956;2.856;2.658;3.423
3795;0.075900;0.435;0.399;0.641;0.954;2.463;2.661;3.422
3796;0.075920;0.416;0.398;0.690;0.953;2.393;2.664;3.423
3797;0.075940;0.414;0.398;0.716;0.952;2.111;2.667;3.424
3798;0.075960;0.353;0.398;0.652;0.950;1.860;2.670;3.424
3799;0.075980;0.395;0.398;0.657;0.949;2.201;2.673;3.421
3800;0.076000;0.396;0.397;0.703;0.948;2.042;2.676;3.422
3801;0.076020;0.452;0.397;0.716;0.946;1.692;2.678;3.424
3802;0.076040;0.453;0.397;0.681;0.945;2.029;2.680;3.422
3803;0.076060;0.434;0.397;0.665;0.943;2.001;2.683;3.422
3804;0.076080;0.346;0.397;0.661;0.942;1.849;2.685;3.425
3805;0.076100;0.336;0.396;0.628;0.941;2.067;2.687;3.424
3806;0.076120;0.442;0.396;0.610;0.939;1.833;2.688;3.421
3807;0.076140;0.489;0.396;0.634;0.938;1.476;2.690;3.422
3808;0.076160;0.432;0.396;0.667;0.936;1.485;2.691;3.421
3809;0.076180;0.493;0.396;0.679;0.935;1.824;2.692;3.424
3810;0.076200;0.705;0.395;0.787;0.933;1.703;2.693;3.423
3811;0.076220;0.627;0.395;0.873;0.932;1.408;2.694;3.421
3812;0.076240;0.714;0.395;0.901;0.930;1.481;2.695;3.425
3813;0.076260;0.747;0.395;0.903;0.928;1.650;2.695;3.423
3814;0.076280;0.611;0.395;0.859;0.927;1.749;2.695;3.420
3815;0.076300;0.572;0.395;0.868;0.926;1.478;2.695;3.423
3816;0.076320;0.626;0.395;0.892;0.924;1.436;2.695;3.423
3817;0.076340;0.567;0.396;0.883;0.923;1.500;2.695;3.423
3818;0.076360;0.650;0.396;0.932;0.921;1.469;2.694;3.423
3819;0.076380;0.748;0.396;1.069;0.920;1.309;2.694;3.423
3820;0.076400;0.738;0.396;1.141;0.919;1.511;2.693;3.423
3821;0.076420;0.903;0.396;1.208;0.917;1.505;2.692;3.424
3822;0.076440;1.100;0.397;1.313;0.916;1.534;2.691;3.422
3823;0.076460;0.985;0.397;1.382;0.915;1.399;2.689;3.424
3824;0.076480;0.811;0.398;1.401;0.914;1.582;2.688;3.426
3825;0.076500;0.564;0.398;1.340;0.913;1.617;2.686;3.422
3826;0.076520;0.552;0.399;1.328;0.912;1.558;2.684;3.422
3827;0.076540;0.538;0.400;1.331;0.911;1.514;2.682;3.424
3828;0.076560;0.493;0.400;1.329;0.911;1.630;2.680;3.423
3829;0.076580;0.495;0.401;1.313;0.910;1.696;2.678;3.424
3830;0.076600;0.546;0.402;1.360;0.909;1.520;2.675;3.424
3831;0.076620;0.595;0.402;1.467;0.909;1.355;2.673;3.423
3832;0.076640;0.629;0.403;1.566;0.909;1.761;2.670;3.424
3833;0.076660;0.658;0.404;1.628;0.908;2.144;2.667;3.422
3834;0.076680;0.699;0.404;1.741;0.908;1.815;2.665;3.421
3835;0.076700;0.680;0.405;1.805;0.908;2.221;2.662;3.424
3836;0.076720;0.589;0.406;1.727;0.908;2.137;2.659;3.424
3837;0.076740;0.512;0.407;1.613;0.909;2.195;2.656;3.423
3838;0.076760;0.461;0.408;1.558;0.909;2.139;2.653;3.424
3839;0.076780;0.393;0.408;1.469;0.909;2.144;2.650;3.423
3840;0.076800;0.359;0.409;1.404;0.910;1.983;2.647;3.423
3841;0.076820;0.341;0.410;1.357;0.911;1.923;2.644;3.423
3842;0.076840;0.361;0.411;1.359;0.911;2.016;2.641;3.422
3843;0.076860;0.408;0.411;1.346;0.912;2.498;2.638;3.425
3844;0.076880;0.433;0.412;1.357;0.913;2.648;2.635;3.424
3845;0.076900;0.511;0.413;1.434;0.914;2.444;2.631;3.421
3846;0.076920;0.484;0.414;1.540;0.915;2.461;2.628;3.425
3847;0.076940;0.445;0.414;1.564;0.915;2.695;2.625;3.426
3848;0.076960;0.484;0.415;1.573;0.917;3.237;2.622;3.420
3849;0.076980;0.482;0.416;1.571;0.918;3.845;2.620;3.424
3850;0.077000;0.430;0.416;1.492;0.919;3.272;2.617;3.425
3851;0.077020;0.451;0.417;1.403;0.920;3.080;2.615;3.423
3852;0.077040;0.441;0.418;1.348;0.922;3.607;2.612;3.425
3853;0.077060;0.400;0.418;1.331;0.923;3.928;2.610;3.423
3854;0.077080;0.378;0.419;1.284;0.924;4.374;2.608;3.424
3855;0.077100;0.367;0.420;1.201;0.926;3.948;2.607;3.426
3856;0.077120;0.365;0.420;1.126;0.927;3.607;2.605;3.423
3857;0.077140;0.347;0.421;1.078;0.929;3.091;2.604;3.423
3858;0.077160;0.302;0.421;1.020;0.930;3.946;2.603;3.425
3859;0.077180;0.307;0.422;0.954;0.932;4.503;2.603;3.423
3860;0.077200;0.309;0.422;0.903;0.933;3.045;2.602;3.422
3861;0.077220;0.294;0.423;0.879;0.935;3.474;2.602;3.424
3862;0.077240;0.319;0.423;0.851;0.936;3.600;2.601;3.424
3863;0.077260;0.344;0.424;0.807;0.937;3.093;2.601;3.423
