Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 341
Result: NOK
Date: 8/28/2020 1:43:31 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
1953;0.039060;0.185;0.297;1.267;1.255;3.530;2.842;3.423
1954;0.039080;0.211;0.297;1.225;1.257;3.450;2.841;3.426
1955;0.039100;0.196;0.297;1.172;1.259;3.845;2.840;3.425
1956;0.039120;0.182;0.297;1.111;1.261;4.098;2.839;3.423
1957;0.039140;0.161;0.298;1.064;1.263;3.842;2.838;3.423
1958;0.039160;0.182;0.298;1.042;1.265;2.911;2.838;3.424
1959;0.039180;0.179;0.298;0.976;1.267;2.673;2.837;3.425
1960;0.039200;0.140;0.298;0.892;1.269;3.567;2.837;3.424
1961;0.039220;0.147;0.298;0.868;1.271;4.378;2.837;3.425
1962;0.039240;0.177;0.298;0.861;1.272;3.657;2.836;3.426
1963;0.039260;0.216;0.298;0.831;1.274;2.930;2.836;3.426
1964;0.039280;0.235;0.298;0.839;1.275;3.289;2.837;3.423
1965;0.039300;0.319;0.297;0.941;1.277;3.604;2.837;3.423
1966;0.039320;0.371;0.297;1.093;1.278;2.838;2.837;3.426
1967;0.039340;0.305;0.297;1.176;1.279;2.472;2.837;3.426
1968;0.039360;0.244;0.297;1.117;1.280;3.294;2.837;3.424
1969;0.039380;0.234;0.297;1.044;1.282;3.419;2.838;3.425
1970;0.039400;0.221;0.297;0.965;1.283;3.107;2.838;3.425
1971;0.039420;0.215;0.297;0.868;1.284;4.387;2.838;3.425
1972;0.039440;0.225;0.297;0.809;1.284;4.277;2.839;3.423
1973;0.039460;0.261;0.297;0.797;1.285;3.992;2.840;3.425
1974;0.039480;0.234;0.297;0.773;1.286;3.810;2.841;3.427
1975;0.039500;0.202;0.297;0.727;1.287;3.682;2.842;3.423
1976;0.039520;0.193;0.297;0.710;1.287;3.642;2.843;3.423
1977;0.039540;0.205;0.296;0.705;1.288;4.290;2.845;3.426
1978;0.039560;0.200;0.296;0.690;1.288;3.755;2.846;3.424
1979;0.039580;0.216;0.296;0.710;1.288;3.406;2.848;3.424
1980;0.039600;0.233;0.296;0.734;1.288;3.424;2.850;3.424
1981;0.039620;0.202;0.296;0.740;1.288;3.561;2.851;3.424
1982;0.039640;0.190;0.296;0.696;1.288;3.752;2.853;3.424
1983;0.039660;0.192;0.295;0.650;1.288;3.929;2.855;3.423
1984;0.039680;0.168;0.295;0.635;1.288;3.924;2.857;3.423
1985;0.039700;0.201;0.295;0.648;1.288;3.510;2.860;3.426
1986;0.039720;0.211;0.295;0.626;1.287;3.682;2.862;3.424
1987;0.039740;0.239;0.295;0.628;1.287;3.259;2.864;3.423
1988;0.039760;0.247;0.294;0.681;1.286;2.822;2.867;3.424
1989;0.039780;0.206;0.294;0.677;1.286;3.365;2.869;3.425
1990;0.039800;0.216;0.294;0.645;1.285;3.514;2.871;3.421
1991;0.039820;0.273;0.293;0.683;1.284;2.531;2.874;3.423
1992;0.039840;0.261;0.293;0.751;1.283;2.369;2.876;3.424
1993;0.039860;0.237;0.293;0.753;1.282;2.906;2.878;3.425
1994;0.039880;0.233;0.293;0.742;1.281;2.554;2.881;3.425
1995;0.039900;0.227;0.292;0.773;1.280;2.849;2.883;3.422
1996;0.039920;0.229;0.292;0.769;1.279;3.241;2.885;3.424
1997;0.039940;0.295;0.292;0.769;1.277;2.730;2.887;3.425
1998;0.039960;0.286;0.292;0.776;1.276;2.503;2.889;3.423
1999;0.039980;0.229;0.291;0.753;1.275;2.131;2.891;3.424
2000;0.040000;0.212;0.291;0.738;1.273;2.148;2.893;3.426
2001;0.040020;0.246;0.291;0.753;1.272;2.426;2.894;3.423
2002;0.040040;0.266;0.290;0.782;1.270;2.481;2.896;3.423
2003;0.040060;0.244;0.290;0.844;1.269;2.802;2.897;3.424
2004;0.040080;0.245;0.290;0.846;1.267;2.695;2.898;3.425
2005;0.040100;0.306;0.290;0.853;1.265;2.249;2.900;3.425
2006;0.040120;0.307;0.289;0.928;1.264;2.424;2.901;3.423
2007;0.040140;0.376;0.289;1.018;1.262;1.882;2.902;3.423
2008;0.040160;0.421;0.289;1.069;1.260;1.615;2.903;3.426
2009;0.040180;0.419;0.288;1.111;1.259;1.848;2.904;3.424
2010;0.040200;0.377;0.288;1.097;1.257;1.816;2.904;3.423
2011;0.040220;0.378;0.288;1.117;1.255;1.602;2.905;3.425
2012;0.040240;0.440;0.288;1.234;1.253;1.860;2.905;3.426
2013;0.040260;0.505;0.288;1.366;1.252;1.899;2.905;3.424
2014;0.040280;0.653;0.288;1.534;1.250;1.838;2.905;3.424
2015;0.040300;0.668;0.288;1.631;1.249;1.577;2.904;3.424
2016;0.040320;0.628;0.288;1.674;1.247;1.467;2.904;3.425
2017;0.040340;0.583;0.288;1.708;1.246;1.544;2.903;3.424
2018;0.040360;0.565;0.288;1.714;1.244;1.584;2.902;3.422
2019;0.040380;0.508;0.288;1.741;1.243;1.534;2.901;3.426
2020;0.040400;0.457;0.288;1.692;1.242;1.600;2.900;3.425
2021;0.040420;0.416;0.288;1.615;1.241;1.434;2.898;3.424
2022;0.040440;0.405;0.288;1.635;1.240;1.450;2.896;3.425
2023;0.040460;0.436;0.289;1.740;1.239;1.765;2.894;3.426
2024;0.040480;0.425;0.289;1.824;1.239;1.664;2.892;3.424
2025;0.040500;0.390;0.289;1.833;1.238;1.710;2.890;3.424
2026;0.040520;0.379;0.289;1.875;1.238;1.826;2.888;3.425
2027;0.040540;0.389;0.290;1.972;1.237;1.452;2.885;3.425
2028;0.040560;0.380;0.290;2.054;1.237;1.582;2.883;3.427
2029;0.040580;0.393;0.290;2.108;1.237;1.566;2.880;3.424
2030;0.040600;0.400;0.291;2.212;1.237;1.809;2.877;3.425
2031;0.040620;0.381;0.291;2.216;1.237;1.827;2.874;3.426
2032;0.040640;0.331;0.291;2.168;1.237;1.979;2.870;3.421
2033;0.040660;0.337;0.292;2.122;1.237;2.461;2.867;3.424
2034;0.040680;0.344;0.292;2.115;1.238;2.109;2.864;3.427
2035;0.040700;0.339;0.292;2.124;1.239;2.327;2.861;3.425
2036;0.040720;0.356;0.293;2.190;1.239;2.867;2.857;3.425
2037;0.040740;0.341;0.293;2.340;1.240;2.285;2.854;3.424
2038;0.040760;0.360;0.293;2.466;1.241;3.133;2.850;3.423
2039;0.040780;0.373;0.294;2.595;1.243;3.171;2.847;3.425
2040;0.040800;0.365;0.294;2.741;1.244;3.506;2.844;3.424
2041;0.040820;0.320;0.294;2.802;1.246;3.627;2.841;3.423
2042;0.040840;0.311;0.295;2.721;1.248;3.153;2.838;3.427
2043;0.040860;0.309;0.295;2.589;1.250;3.598;2.836;3.424
2044;0.040880;0.271;0.296;2.455;1.252;3.724;2.833;3.422
2045;0.040900;0.230;0.296;2.342;1.254;3.959;2.831;3.425
2046;0.040920;0.240;0.296;2.219;1.257;3.907;2.829;3.424
2047;0.040940;0.217;0.297;2.067;1.259;3.774;2.827;3.424
2048;0.040960;0.201;0.297;1.950;1.262;3.770;2.825;3.425
2049;0.040980;0.195;0.297;1.860;1.265;3.569;2.823;3.423
2050;0.041000;0.185;0.297;1.749;1.268;3.558;2.822;3.426
2051;0.041020;0.184;0.298;1.628;1.271;4.094;2.821;3.424
2052;0.041040;0.151;0.298;1.538;1.273;4.030;2.820;3.422
2053;0.041060;0.149;0.298;1.437;1.276;3.926;2.819;3.426
2054;0.041080;0.171;0.298;1.333;1.279;4.261;2.818;3.426
2055;0.041100;0.165;0.298;1.260;1.282;3.834;2.818;3.421
2056;0.041120;0.137;0.298;1.199;1.284;4.017;2.817;3.424
2057;0.041140;0.159;0.298;1.141;1.287;4.343;2.817;3.425
2058;0.041160;0.141;0.298;1.073;1.290;3.787;2.817;3.423
2059;0.041180;0.127;0.299;1.003;1.292;3.950;2.818;3.423
2060;0.041200;0.137;0.299;0.954;1.295;3.503;2.818;3.424
2061;0.041220;0.159;0.299;0.930;1.297;3.166;2.819;3.423
2062;0.041240;0.195;0.298;0.905;1.299;3.045;2.819;3.425
2063;0.041260;0.301;0.298;0.899;1.301;3.171;2.820;3.423
2064;0.041280;0.352;0.298;0.970;1.303;3.285;2.821;3.424
2065;0.041300;0.316;0.298;1.024;1.305;3.547;2.822;3.425
2066;0.041320;0.286;0.298;1.025;1.307;3.525;2.822;3.424
2067;0.041340;0.282;0.298;1.009;1.309;3.261;2.823;3.423
2068;0.041360;0.287;0.298;1.013;1.311;3.353;2.824;3.425
2069;0.041380;0.296;0.298;0.994;1.312;3.140;2.825;3.424
2070;0.041400;0.301;0.298;0.980;1.314;3.204;2.827;3.424
2071;0.041420;0.409;0.298;1.013;1.315;3.490;2.828;3.424
2072;0.041440;0.396;0.298;1.058;1.317;3.283;2.829;3.424
2073;0.041460;0.346;0.298;1.075;1.318;3.517;2.830;3.425
2074;0.041480;0.292;0.298;1.064;1.319;3.272;2.831;3.424
2075;0.041500;0.210;0.298;0.989;1.320;3.831;2.833;3.422
2076;0.041520;0.212;0.298;0.948;1.321;4.151;2.834;3.424
2077;0.041540;0.239;0.298;0.919;1.323;3.344;2.836;3.427
2078;0.041560;0.215;0.298;0.857;1.323;3.882;2.838;3.425
2079;0.041580;0.173;0.298;0.776;1.324;3.990;2.840;3.424
2080;0.041600;0.203;0.298;0.756;1.325;3.104;2.842;3.424
2081;0.041620;0.261;0.298;0.756;1.326;3.168;2.844;3.424
2082;0.041640;0.210;0.298;0.712;1.326;3.195;2.846;3.425
2083;0.041660;0.171;0.298;0.661;1.327;4.149;2.848;3.422
2084;0.041680;0.190;0.297;0.656;1.327;4.162;2.850;3.425
2085;0.041700;0.235;0.297;0.654;1.327;3.142;2.853;3.426
2086;0.041720;0.283;0.297;0.659;1.328;2.778;2.855;3.423
2087;0.041740;0.174;0.297;0.626;1.328;2.926;2.857;3.423
2088;0.041760;0.140;0.297;0.580;1.327;3.820;2.860;3.426
2089;0.041780;0.177;0.297;0.573;1.327;3.997;2.862;3.425
2090;0.041800;0.193;0.296;0.553;1.327;3.241;2.865;3.423
2091;0.041820;0.231;0.296;0.566;1.327;2.783;2.867;3.424
2092;0.041840;0.224;0.296;0.613;1.326;3.344;2.870;3.425
2093;0.041860;0.217;0.296;0.612;1.325;3.560;2.872;3.425
2094;0.041880;0.256;0.296;0.621;1.325;3.096;2.875;3.422
2095;0.041900;0.278;0.295;0.665;1.324;2.911;2.878;3.423
2096;0.041920;0.284;0.295;0.683;1.323;3.027;2.880;3.425
2097;0.041940;0.320;0.295;0.707;1.322;2.827;2.883;3.423
2098;0.041960;0.257;0.295;0.674;1.321;2.673;2.885;3.424
2099;0.041980;0.219;0.294;0.663;1.320;2.966;2.888;3.423
2100;0.042000;0.272;0.294;0.672;1.318;2.661;2.890;3.424
2101;0.042020;0.297;0.294;0.688;1.317;2.807;2.892;3.426
2102;0.042040;0.260;0.294;0.667;1.316;2.770;2.895;3.424
2103;0.042060;0.228;0.294;0.670;1.314;2.831;2.897;3.423
2104;0.042080;0.272;0.293;0.701;1.313;2.602;2.899;3.427
2105;0.042100;0.244;0.293;0.696;1.311;2.045;2.901;3.424
2106;0.042120;0.222;0.293;0.681;1.309;1.397;2.903;3.421
2107;0.042140;0.281;0.293;0.747;1.307;1.447;2.904;3.424
2108;0.042160;0.272;0.292;0.806;1.306;1.705;2.906;3.424
2109;0.042180;0.346;0.292;0.862;1.304;1.547;2.907;3.425
2110;0.042200;0.408;0.292;0.884;1.302;1.324;2.908;3.425
2111;0.042220;0.424;0.292;0.928;1.300;1.469;2.908;3.424
2112;0.042240;0.603;0.292;1.104;1.298;1.619;2.909;3.425
2113;0.042260;0.544;0.291;1.165;1.296;1.679;2.909;3.427
2114;0.042280;0.429;0.291;1.137;1.294;1.395;2.909;3.422
2115;0.042300;0.476;0.291;1.208;1.292;1.252;2.909;3.422
2116;0.042320;0.586;0.291;1.373;1.290;1.353;2.908;3.426
2117;0.042340;0.634;0.291;1.496;1.288;1.734;2.908;3.424
2118;0.042360;0.669;0.291;1.688;1.286;2.413;2.907;3.424
2119;0.042380;0.634;0.291;1.868;1.285;2.071;2.906;3.424
2120;0.042400;0.602;0.292;1.963;1.283;1.783;2.905;3.425
2121;0.042420;0.578;0.292;1.974;1.282;2.104;2.904;3.427
2122;0.042440;0.535;0.292;2.000;1.280;1.719;2.902;3.426
2123;0.042460;0.584;0.292;2.106;1.279;1.406;2.901;3.420
2124;0.042480;0.651;0.293;2.214;1.278;1.661;2.899;3.425
2125;0.042500;0.603;0.293;2.241;1.277;1.730;2.897;3.426
2126;0.042520;0.548;0.294;2.239;1.277;1.783;2.895;3.422
2127;0.042540;0.450;0.294;2.170;1.276;1.897;2.893;3.424
2128;0.042560;0.425;0.294;2.126;1.276;1.807;2.891;3.427
2129;0.042580;0.377;0.295;2.179;1.275;2.245;2.888;3.425
2130;0.042600;0.374;0.295;2.261;1.275;1.783;2.886;3.425
2131;0.042620;0.341;0.296;2.347;1.275;1.968;2.883;3.424
2132;0.042640;0.333;0.296;2.430;1.276;2.646;2.881;3.425
2133;0.042660;0.341;0.297;2.465;1.276;2.514;2.878;3.426
2134;0.042680;0.308;0.297;2.487;1.277;2.551;2.875;3.424
2135;0.042700;0.332;0.298;2.602;1.277;2.576;2.873;3.423
2136;0.042720;0.392;0.298;2.816;1.278;3.510;2.870;3.428
2137;0.042740;0.464;0.299;3.094;1.280;3.715;2.867;3.425
2138;0.042760;0.512;0.299;3.322;1.281;3.464;2.865;3.424
2139;0.042780;0.566;0.300;3.461;1.283;4.109;2.863;3.427
2140;0.042800;0.523;0.300;3.538;1.285;3.655;2.861;3.426
2141;0.042820;0.414;0.301;3.488;1.287;3.100;2.859;3.425
2142;0.042840;0.352;0.302;3.386;1.290;3.796;2.857;3.424
2143;0.042860;0.386;0.302;3.354;1.293;4.003;2.856;3.425
2144;0.042880;0.337;0.303;3.287;1.296;3.536;2.854;3.427
2145;0.042900;0.265;0.303;3.098;1.299;3.527;2.853;3.426
2146;0.042920;0.245;0.304;2.860;1.303;3.777;2.852;3.423
2147;0.042940;0.217;0.305;2.629;1.307;3.970;2.851;3.425
2148;0.042960;0.202;0.305;2.404;1.311;4.081;2.850;3.425
2149;0.042980;0.195;0.306;2.214;1.315;4.297;2.850;3.422
2150;0.043000;0.178;0.306;2.049;1.319;3.975;2.849;3.423
2151;0.043020;0.151;0.306;1.919;1.323;4.299;2.849;3.426
2152;0.043040;0.170;0.307;1.831;1.328;4.376;2.849;3.425
2153;0.043060;0.160;0.307;1.714;1.332;4.069;2.850;3.425
2154;0.043080;0.178;0.308;1.631;1.336;3.431;2.850;3.425
2155;0.043100;0.168;0.308;1.588;1.340;4.061;2.851;3.424
2156;0.043120;0.190;0.308;1.531;1.344;4.173;2.851;3.426
2157;0.043140;0.164;0.309;1.450;1.348;3.235;2.852;3.424
2158;0.043160;0.119;0.309;1.377;1.353;3.552;2.853;3.423
2159;0.043180;0.157;0.309;1.335;1.357;3.750;2.854;3.423
2160;0.043200;0.163;0.309;1.262;1.360;3.618;2.856;3.425
2161;0.043220;0.159;0.309;1.177;1.364;3.371;2.857;3.424
2162;0.043240;0.174;0.309;1.130;1.368;3.173;2.858;3.424
2163;0.043260;0.179;0.310;1.091;1.372;3.710;2.860;3.422
2164;0.043280;0.160;0.310;1.038;1.375;3.162;2.861;3.427
2165;0.043300;0.166;0.310;0.978;1.379;2.763;2.863;3.425
2166;0.043320;0.168;0.310;0.923;1.382;3.144;2.864;3.422
2167;0.043340;0.205;0.310;0.916;1.385;2.985;2.866;3.423
2168;0.043360;0.222;0.310;0.908;1.388;2.906;2.867;3.425
2169;0.043380;0.211;0.310;0.864;1.391;2.607;2.869;3.421
2170;0.043400;0.200;0.310;0.826;1.394;2.640;2.870;3.424
2171;0.043420;0.211;0.310;0.820;1.396;3.014;2.871;3.425
2172;0.043440;0.180;0.310;0.769;1.399;3.701;2.873;3.426
2173;0.043460;0.179;0.310;0.714;1.401;3.426;2.874;3.424
2174;0.043480;0.203;0.310;0.712;1.403;3.021;2.876;3.424
2175;0.043500;0.254;0.309;0.756;1.405;3.173;2.877;3.426
2176;0.043520;0.258;0.309;0.780;1.407;3.078;2.879;3.426
2177;0.043540;0.262;0.309;0.822;1.409;2.864;2.880;3.421
2178;0.043560;0.390;0.309;0.939;1.411;3.278;2.882;3.424
2179;0.043580;0.406;0.309;1.020;1.412;3.094;2.883;3.425
2180;0.043600;0.362;0.309;1.011;1.414;2.668;2.885;3.424
2181;0.043620;0.398;0.309;1.038;1.415;3.126;2.886;3.424
2182;0.043640;0.393;0.309;1.082;1.416;3.122;2.888;3.425
2183;0.043660;0.369;0.309;1.084;1.418;2.552;2.889;3.424
2184;0.043680;0.262;0.309;1.025;1.419;2.468;2.891;3.425
2185;0.043700;0.182;0.309;0.925;1.420;2.346;2.892;3.424
2186;0.043720;0.188;0.308;0.884;1.421;3.069;2.893;3.424
2187;0.043740;0.228;0.308;0.853;1.422;3.898;2.895;3.427
2188;0.043760;0.212;0.308;0.804;1.422;3.386;2.896;3.424
2189;0.043780;0.192;0.308;0.787;1.423;3.587;2.897;3.423
2190;0.043800;0.192;0.308;0.771;1.424;3.723;2.899;3.427
2191;0.043820;0.204;0.308;0.740;1.424;3.049;2.900;3.425
2192;0.043840;0.223;0.308;0.712;1.424;2.545;2.902;3.423
2193;0.043860;0.229;0.308;0.723;1.425;3.243;2.904;3.424
2194;0.043880;0.309;0.307;0.749;1.425;2.986;2.905;3.425
2195;0.043900;0.350;0.307;0.798;1.425;2.320;2.907;3.424
2196;0.043920;0.254;0.307;0.780;1.425;2.682;2.908;3.424
2197;0.043940;0.269;0.307;0.771;1.424;3.056;2.909;3.425
2198;0.043960;0.310;0.307;0.758;1.424;2.673;2.911;3.426
2199;0.043980;0.263;0.306;0.720;1.424;2.672;2.912;3.425
2200;0.044000;0.244;0.306;0.696;1.423;2.858;2.913;3.424
2201;0.044020;0.307;0.306;0.721;1.422;2.626;2.914;3.422
2202;0.044040;0.318;0.306;0.742;1.422;2.368;2.916;3.426
2203;0.044060;0.279;0.306;0.732;1.421;2.109;2.916;3.423
2204;0.044080;0.340;0.306;0.793;1.420;2.239;2.917;3.423
2205;0.044100;0.372;0.305;0.903;1.419;2.241;2.918;3.425
2206;0.044120;0.319;0.305;0.901;1.418;1.873;2.919;3.426
2207;0.044140;0.270;0.305;0.884;1.417;1.600;2.919;3.425
2208;0.044160;0.320;0.305;0.952;1.416;1.529;2.919;3.424
2209;0.044180;0.411;0.305;1.062;1.414;1.628;2.919;3.423
2210;0.044200;0.522;0.305;1.168;1.413;1.675;2.919;3.424
2211;0.044220;0.647;0.305;1.219;1.412;1.707;2.919;3.423
2212;0.044240;0.460;0.305;1.152;1.411;1.613;2.918;3.423
2213;0.044260;0.345;0.305;1.122;1.409;1.393;2.918;3.424
2214;0.044280;0.414;0.305;1.155;1.408;1.291;2.917;3.426
2215;0.044300;0.422;0.305;1.188;1.407;1.289;2.915;3.425
2216;0.044320;0.358;0.305;1.223;1.405;1.489;2.914;3.425
2217;0.044340;0.341;0.305;1.289;1.404;1.642;2.912;3.423
2218;0.044360;0.482;0.305;1.421;1.403;1.494;2.911;3.426
2219;0.044380;0.508;0.305;1.562;1.401;1.362;2.908;3.423
2220;0.044400;0.446;0.305;1.648;1.400;1.371;2.906;3.423
2221;0.044420;0.523;0.305;1.820;1.399;1.408;2.904;3.426
2222;0.044440;0.562;0.305;2.054;1.398;1.443;2.901;3.423
2223;0.044460;0.594;0.305;2.260;1.397;1.307;2.898;3.423
2224;0.044480;0.674;0.306;2.390;1.396;1.349;2.895;3.425
2225;0.044500;0.623;0.306;2.441;1.395;1.278;2.892;3.425
2226;0.044520;0.670;0.306;2.540;1.395;1.218;2.889;3.424
2227;0.044540;0.725;0.307;2.754;1.394;1.295;2.885;3.425
2228;0.044560;0.733;0.307;3.001;1.394;1.895;2.882;3.425
2229;0.044580;0.754;0.308;3.148;1.394;2.225;2.878;3.425
2230;0.044600;0.666;0.308;3.131;1.395;1.641;2.874;3.425
2231;0.044620;0.624;0.309;3.170;1.395;2.243;2.870;3.422
2232;0.044640;0.637;0.309;3.257;1.396;2.540;2.866;3.426
2233;0.044660;0.630;0.310;3.338;1.398;2.355;2.862;3.426
2234;0.044680;0.612;0.311;3.311;1.399;2.864;2.858;3.424
2235;0.044700;0.608;0.312;3.272;1.401;2.428;2.854;3.424
2236;0.044720;0.555;0.312;3.294;1.403;2.624;2.850;3.425
2237;0.044740;0.528;0.313;3.371;1.405;2.362;2.846;3.427
2238;0.044760;0.495;0.314;3.453;1.408;2.668;2.842;3.425
2239;0.044780;0.490;0.315;3.552;1.411;2.699;2.838;3.424
2240;0.044800;0.547;0.316;3.706;1.414;2.622;2.834;3.426
2241;0.044820;0.535;0.317;3.759;1.417;2.964;2.831;3.428
2242;0.044840;0.439;0.317;3.669;1.421;3.779;2.827;3.422
2243;0.044860;0.437;0.318;3.604;1.425;4.120;2.823;3.425
2244;0.044880;0.450;0.319;3.490;1.429;3.668;2.820;3.427
2245;0.044900;0.398;0.320;3.338;1.434;3.455;2.817;3.424
2246;0.044920;0.352;0.321;3.188;1.438;3.799;2.814;3.426
2247;0.044940;0.304;0.322;3.038;1.443;3.635;2.811;3.425
2248;0.044960;0.288;0.323;2.851;1.448;4.032;2.809;3.426
2249;0.044980;0.240;0.324;2.626;1.454;4.506;2.807;3.426
2250;0.045000;0.204;0.325;2.421;1.459;4.656;2.805;3.424
2251;0.045020;0.212;0.325;2.256;1.464;4.561;2.803;3.425
2252;0.045040;0.219;0.326;2.100;1.470;4.061;2.802;3.425
2253;0.045060;0.192;0.327;1.941;1.475;3.757;2.801;3.425
2254;0.045080;0.188;0.327;1.831;1.481;3.358;2.800;3.423
2255;0.045100;0.185;0.328;1.732;1.486;3.305;2.799;3.426
2256;0.045120;0.178;0.329;1.641;1.491;3.605;2.798;3.425
2257;0.045140;0.179;0.329;1.538;1.497;3.882;2.797;3.425
2258;0.045160;0.169;0.330;1.456;1.502;3.569;2.797;3.425
2259;0.045180;0.191;0.330;1.406;1.507;3.690;2.797;3.425
2260;0.045200;0.204;0.331;1.355;1.512;3.417;2.797;3.426
2261;0.045220;0.211;0.331;1.285;1.516;3.486;2.796;3.424
2262;0.045240;0.189;0.332;1.245;1.521;3.380;2.797;3.422
2263;0.045260;0.223;0.332;1.232;1.526;2.985;2.797;3.424
2264;0.045280;0.235;0.333;1.203;1.530;3.085;2.797;3.426
2265;0.045300;0.213;0.333;1.146;1.535;3.290;2.797;3.423
2266;0.045320;0.239;0.333;1.128;1.539;3.349;2.797;3.423
2267;0.045340;0.302;0.334;1.128;1.543;3.027;2.798;3.425
2268;0.045360;0.290;0.334;1.115;1.547;3.049;2.798;3.425
2269;0.045380;0.240;0.334;1.062;1.550;2.796;2.798;3.424
2270;0.045400;0.252;0.335;1.047;1.554;2.507;2.799;3.424
2271;0.045420;0.347;0.335;1.066;1.558;2.763;2.799;3.426
2272;0.045440;0.352;0.335;1.080;1.561;3.109;2.800;3.424
2273;0.045460;0.315;0.335;1.055;1.564;2.668;2.800;3.423
2274;0.045480;0.341;0.336;1.066;1.567;3.204;2.800;3.424
2275;0.045500;0.347;0.336;1.069;1.570;3.677;2.801;3.425
2276;0.045520;0.320;0.336;1.031;1.573;3.289;2.801;3.423
2277;0.045540;0.346;0.336;1.033;1.576;3.105;2.802;3.422
2278;0.045560;0.403;0.337;1.078;1.578;2.309;2.803;3.423
2279;0.045580;0.344;0.337;1.064;1.581;2.298;2.803;3.426
2280;0.045600;0.281;0.337;1.025;1.583;2.626;2.804;3.423
2281;0.045620;0.284;0.337;1.049;1.585;2.739;2.804;3.424
2282;0.045640;0.269;0.337;1.128;1.587;2.395;2.804;3.426
2283;0.045660;0.212;0.338;1.100;1.589;2.316;2.805;3.425
2284;0.045680;0.173;0.338;1.011;1.591;3.032;2.805;3.422
2285;0.045700;0.184;0.338;0.923;1.593;3.375;2.805;3.422
2286;0.045720;0.208;0.338;0.861;1.594;3.435;2.806;3.422
2287;0.045740;0.219;0.338;0.811;1.596;3.184;2.806;3.427
2288;0.045760;0.227;0.338;0.745;1.597;3.682;2.807;3.425
2289;0.045780;0.238;0.338;0.740;1.598;3.719;2.807;3.423
2290;0.045800;0.239;0.338;0.742;1.599;2.963;2.808;3.425
2291;0.045820;0.244;0.338;0.694;1.600;3.248;2.809;3.424
2292;0.045840;0.261;0.338;0.672;1.601;3.814;2.810;3.424
2293;0.045860;0.239;0.338;0.679;1.601;3.609;2.811;3.424
2294;0.045880;0.235;0.338;0.661;1.601;3.761;2.812;3.425
2295;0.045900;0.278;0.338;0.637;1.602;3.093;2.813;3.424
2296;0.045920;0.413;0.338;0.679;1.602;2.655;2.814;3.423
2297;0.045940;0.319;0.338;0.710;1.602;2.563;2.816;3.425
2298;0.045960;0.230;0.338;0.688;1.601;2.595;2.817;3.426
2299;0.045980;0.250;0.338;0.677;1.601;2.937;2.818;3.423
2300;0.046000;0.305;0.338;0.709;1.600;2.598;2.819;3.424
2301;0.046020;0.309;0.338;0.729;1.600;2.463;2.820;3.425
2302;0.046040;0.314;0.338;0.749;1.599;2.347;2.821;3.424
2303;0.046060;0.425;0.338;0.780;1.598;2.532;2.822;3.424
2304;0.046080;0.430;0.338;0.837;1.597;2.574;2.823;3.424
2305;0.046100;0.523;0.338;0.948;1.596;1.648;2.823;3.425
2306;0.046120;0.672;0.338;1.086;1.595;1.551;2.824;3.426
2307;0.046140;0.715;0.338;1.174;1.594;1.763;2.824;3.423
2308;0.046160;0.611;0.338;1.203;1.592;1.791;2.824;3.424
2309;0.046180;0.625;0.338;1.249;1.591;1.932;2.824;3.424
2310;0.046200;0.834;0.338;1.324;1.590;1.820;2.824;3.422
2311;0.046220;1.069;0.338;1.415;1.588;1.657;2.824;3.427
2312;0.046240;1.120;0.339;1.494;1.587;1.439;2.823;3.427
2313;0.046260;0.877;0.339;1.509;1.586;1.252;2.823;3.427
2314;0.046280;1.022;0.340;1.611;1.584;1.201;2.822;3.426
2315;0.046300;1.061;0.340;1.804;1.583;1.225;2.821;3.423
2316;0.046320;1.154;0.341;2.097;1.582;1.174;2.819;3.423
2317;0.046340;1.428;0.342;2.404;1.581;1.165;2.818;3.423
2318;0.046360;1.818;0.343;2.765;1.580;1.267;2.816;3.421
2319;0.046380;2.030;0.344;3.186;1.579;1.501;2.814;3.422
2320;0.046400;2.104;0.346;3.519;1.578;1.963;2.812;3.426
2321;0.046420;2.129;0.348;3.635;1.578;1.796;2.809;3.427
2322;0.046440;1.934;0.350;3.567;1.578;1.686;2.807;3.426
2323;0.046460;1.517;0.352;3.404;1.578;1.714;2.804;3.426
2324;0.046480;1.379;0.354;3.435;1.579;1.609;2.802;3.426
2325;0.046500;1.265;0.356;3.420;1.580;1.382;2.799;3.426
2326;0.046520;1.292;0.359;3.435;1.581;1.531;2.796;3.422
2327;0.046540;1.275;0.362;3.569;1.583;1.588;2.793;3.421
2328;0.046560;1.336;0.364;3.768;1.585;1.648;2.789;3.423
2329;0.046580;1.509;0.367;4.114;1.587;1.782;2.786;3.423
2330;0.046600;1.645;0.370;4.486;1.589;2.069;2.783;3.423
2331;0.046620;1.684;0.373;4.797;1.592;1.996;2.779;3.425
2332;0.046640;1.658;0.377;5.019;1.595;2.162;2.775;3.427
2333;0.046660;1.533;0.380;5.153;1.599;2.146;2.772;3.426
2334;0.046680;1.383;0.384;5.178;1.603;1.822;2.768;3.425
2335;0.046700;1.285;0.387;5.131;1.608;1.965;2.764;3.425
2336;0.046720;1.260;0.391;5.136;1.613;2.117;2.760;3.424
2337;0.046740;1.180;0.395;5.057;1.619;2.472;2.757;3.423
