Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 355
Result: NOK
Date: 8/28/2020 2:54:46 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
7587;0.151740;1.030;2.208;0.701;1.999;4.087;2.958;3.425
7588;0.151760;1.249;2.204;0.685;1.996;3.453;2.961;3.423
7589;0.151780;1.154;2.199;0.701;1.992;3.248;2.965;3.422
7590;0.151800;0.969;2.195;0.687;1.989;3.320;2.968;3.425
7591;0.151820;1.071;2.190;0.681;1.985;3.463;2.971;3.424
7592;0.151840;1.301;2.185;0.679;1.981;3.417;2.974;3.421
7593;0.151860;1.430;2.181;0.718;1.977;3.155;2.977;3.423
7594;0.151880;1.400;2.176;0.751;1.972;3.393;2.980;3.425
7595;0.151900;1.519;2.171;0.762;1.968;3.047;2.984;3.422
7596;0.151920;1.450;2.166;0.817;1.964;2.606;2.987;3.423
7597;0.151940;1.525;2.161;0.899;1.959;2.855;2.990;3.423
7598;0.151960;1.631;2.156;0.950;1.954;2.955;2.993;3.423
7599;0.151980;1.513;2.151;0.978;1.950;2.595;2.996;3.423
7600;0.152000;1.333;2.147;0.998;1.945;2.606;2.998;3.422
7601;0.152020;1.556;2.142;1.042;1.940;2.655;3.001;3.423
7602;0.152040;1.473;2.137;1.111;1.935;2.012;3.004;3.424
7603;0.152060;0.982;2.132;1.035;1.930;2.639;3.006;3.421
7604;0.152080;1.291;2.127;1.000;1.925;2.609;3.008;3.423
7605;0.152100;1.859;2.122;1.002;1.920;1.780;3.010;3.427
7606;0.152120;2.889;2.116;1.022;1.915;1.747;3.012;3.422
7607;0.152140;2.737;2.112;1.002;1.910;1.417;3.014;3.422
7608;0.152160;2.767;2.107;1.040;1.905;1.487;3.016;3.424
7609;0.152180;4.451;2.103;1.194;1.899;1.871;3.017;3.424
7610;0.152200;5.095;2.099;1.309;1.894;1.884;3.018;3.423
7611;0.152220;5.228;2.095;1.393;1.889;1.877;3.018;3.423
7612;0.152240;6.526;2.092;1.547;1.884;1.919;3.019;3.424
7613;0.152260;6.697;2.090;1.729;1.878;2.020;3.019;3.425
7614;0.152280;6.608;2.089;1.939;1.873;1.809;3.020;3.423
7615;0.152300;7.981;2.088;2.325;1.868;1.650;3.020;3.424
7616;0.152320;7.678;2.088;2.620;1.863;1.516;3.019;3.426
7617;0.152340;7.548;2.089;2.858;1.859;1.404;3.019;3.425
7618;0.152360;7.438;2.091;3.104;1.854;1.335;3.018;3.422
7619;0.152380;6.919;2.094;3.215;1.850;1.243;3.018;3.424
7620;0.152400;5.479;2.097;3.320;1.846;1.128;3.016;3.423
7621;0.152420;5.320;2.101;3.620;1.842;1.201;3.015;3.425
7622;0.152440;6.332;2.106;4.080;1.839;1.221;3.013;3.424
7623;0.152460;6.502;2.110;4.354;1.836;1.256;3.011;3.422
7624;0.152480;6.106;2.116;4.528;1.834;1.558;3.009;3.426
7625;0.152500;6.691;2.122;4.850;1.832;1.432;3.007;3.424
7626;0.152520;7.009;2.129;5.017;1.831;1.392;3.004;3.422
7627;0.152540;6.091;2.136;5.045;1.830;1.450;3.001;3.424
7628;0.152560;5.622;2.144;5.067;1.829;1.469;2.998;3.426
7629;0.152580;4.684;2.152;4.865;1.829;1.547;2.995;3.424
7630;0.152600;4.730;2.160;4.933;1.830;1.551;2.992;3.423
7631;0.152620;5.611;2.169;5.305;1.831;1.542;2.988;3.422
7632;0.152640;6.096;2.178;5.623;1.833;1.593;2.985;3.425
7633;0.152660;5.805;2.188;5.709;1.835;1.520;2.981;3.427
7634;0.152680;5.450;2.198;5.656;1.838;1.741;2.977;3.423
7635;0.152700;5.086;2.208;5.621;1.841;1.683;2.973;3.423
7636;0.152720;4.999;2.219;5.682;1.845;1.725;2.968;3.426
7637;0.152740;3.943;2.229;5.349;1.849;1.835;2.964;3.423
7638;0.152760;3.026;2.240;4.810;1.854;1.842;2.960;3.424
7639;0.152780;3.072;2.251;4.550;1.859;2.172;2.955;3.426
7640;0.152800;3.079;2.262;4.356;1.865;2.217;2.950;3.425
7641;0.152820;3.308;2.273;4.254;1.870;2.369;2.946;3.424
7642;0.152840;3.124;2.283;4.233;1.876;3.054;2.941;3.423
7643;0.152860;2.546;2.294;4.034;1.883;2.637;2.937;3.423
7644;0.152880;2.203;2.304;3.734;1.889;2.252;2.932;3.425
7645;0.152900;1.862;2.314;3.428;1.896;2.507;2.927;3.424
7646;0.152920;1.458;2.324;3.155;1.903;2.448;2.923;3.422
7647;0.152940;1.432;2.334;2.953;1.910;2.734;2.918;3.426
7648;0.152960;1.369;2.344;2.792;1.917;3.730;2.914;3.423
7649;0.152980;1.243;2.353;2.631;1.924;3.287;2.910;3.422
7650;0.153000;1.357;2.361;2.571;1.931;3.367;2.906;3.425
7651;0.153020;1.459;2.370;2.536;1.938;3.843;2.902;3.426
7652;0.153040;1.481;2.378;2.509;1.945;3.854;2.898;3.423
7653;0.153060;1.219;2.386;2.364;1.952;3.105;2.894;3.424
7654;0.153080;1.309;2.393;2.281;1.958;2.986;2.891;3.424
7655;0.153100;1.368;2.400;2.210;1.965;3.395;2.887;3.424
7656;0.153120;1.165;2.407;2.065;1.972;2.975;2.884;3.424
7657;0.153140;1.076;2.414;1.956;1.979;3.230;2.881;3.421
7658;0.153160;1.038;2.420;1.868;1.985;3.193;2.878;3.425
7659;0.153180;1.087;2.426;1.740;1.991;3.468;2.875;3.424
7660;0.153200;0.948;2.432;1.571;1.997;3.900;2.872;3.421
7661;0.153220;0.932;2.437;1.456;2.004;4.435;2.870;3.423
7662;0.153240;0.867;2.442;1.362;2.009;4.722;2.867;3.425
7663;0.153260;0.769;2.447;1.212;2.015;4.539;2.865;3.422
7664;0.153280;0.726;2.451;1.102;2.020;3.889;2.864;3.423
7665;0.153300;0.613;2.455;1.046;2.025;4.772;2.862;3.424
7666;0.153320;0.626;2.459;0.989;2.030;4.742;2.861;3.423
7667;0.153340;0.702;2.462;0.916;2.035;4.367;2.860;3.423
7668;0.153360;0.766;2.465;0.859;2.039;4.493;2.859;3.423
7669;0.153380;0.827;2.468;0.833;2.044;3.939;2.859;3.422
7670;0.153400;0.651;2.470;0.789;2.047;4.916;2.859;3.425
7671;0.153420;0.491;2.472;0.729;2.051;5.219;2.859;3.423
7672;0.153440;0.621;2.473;0.698;2.054;5.341;2.860;3.423
7673;0.153460;0.720;2.475;0.677;2.057;4.810;2.861;3.424
7674;0.153480;0.781;2.476;0.677;2.060;4.931;2.862;3.424
7675;0.153500;0.851;2.476;0.634;2.063;4.125;2.863;3.422
7676;0.153520;0.745;2.477;0.604;2.065;3.409;2.865;3.425
7677;0.153540;0.679;2.477;0.606;2.067;3.455;2.867;3.423
7678;0.153560;0.805;2.477;0.606;2.069;3.755;2.868;3.424
7679;0.153580;0.942;2.477;0.599;2.070;3.904;2.870;3.423
7680;0.153600;0.948;2.476;0.597;2.071;3.638;2.872;3.422
7681;0.153620;0.974;2.475;0.599;2.072;3.457;2.874;3.425
7682;0.153640;0.980;2.474;0.588;2.073;3.393;2.877;3.426
7683;0.153660;0.814;2.473;0.569;2.074;3.109;2.879;3.422
7684;0.153680;0.885;2.471;0.568;2.074;3.098;2.881;3.423
7685;0.153700;1.056;2.470;0.601;2.074;3.243;2.883;3.425
7686;0.153720;1.131;2.468;0.608;2.074;3.243;2.885;3.423
7687;0.153740;0.957;2.466;0.564;2.073;3.250;2.888;3.423
7688;0.153760;0.855;2.463;0.544;2.072;2.587;2.890;3.423
7689;0.153780;1.187;2.461;0.573;2.072;2.921;2.892;3.425
7690;0.153800;1.196;2.458;0.593;2.070;2.549;2.894;3.425
7691;0.153820;1.303;2.455;0.569;2.069;2.214;2.896;3.423
7692;0.153840;1.419;2.453;0.604;2.067;2.509;2.898;3.423
7693;0.153860;1.294;2.449;0.623;2.066;2.869;2.900;3.425
7694;0.153880;1.242;2.446;0.586;2.064;1.849;2.902;3.422
7695;0.153900;1.030;2.443;0.557;2.062;1.595;2.903;3.423
7696;0.153920;0.925;2.440;0.562;2.059;2.139;2.904;3.424
7697;0.153940;0.835;2.436;0.544;2.057;2.205;2.906;3.425
7698;0.153960;0.728;2.432;0.515;2.054;2.131;2.907;3.424
7699;0.153980;1.043;2.428;0.557;2.051;2.358;2.908;3.422
7700;0.154000;1.175;2.424;0.621;2.048;1.734;2.908;3.423
7701;0.154020;1.325;2.420;0.659;2.045;1.697;2.909;3.425
7702;0.154040;1.342;2.415;0.679;2.041;1.635;2.909;3.422
7703;0.154060;1.537;2.411;0.707;2.038;1.685;2.910;3.422
7704;0.154080;4.060;2.406;0.797;2.034;1.659;2.910;3.425
7705;0.154100;5.282;2.402;0.835;2.030;1.534;2.909;3.424
7706;0.154120;3.309;2.398;0.868;2.026;1.450;2.909;3.421
7707;0.154140;2.590;2.395;0.972;2.022;1.271;2.908;3.424
7708;0.154160;2.359;2.391;0.987;2.018;1.161;2.908;3.425
7709;0.154180;2.517;2.388;1.014;2.013;1.218;2.906;3.423
7710;0.154200;3.399;2.385;1.152;2.009;1.337;2.905;3.423
7711;0.154220;3.664;2.382;1.318;2.005;1.245;2.904;3.422
7712;0.154240;2.943;2.379;1.432;2.000;1.135;2.902;3.425
7713;0.154260;2.816;2.376;1.586;1.996;1.251;2.900;3.423
7714;0.154280;3.518;2.374;1.785;1.991;1.234;2.897;3.423
7715;0.154300;4.533;2.372;1.998;1.987;1.198;2.895;3.424
7716;0.154320;3.696;2.370;2.032;1.983;1.161;2.892;3.425
7717;0.154340;3.192;2.368;1.998;1.978;1.241;2.889;3.423
7718;0.154360;3.590;2.366;2.065;1.974;1.366;2.886;3.423
7719;0.154380;2.990;2.365;2.087;1.970;1.337;2.883;3.425
7720;0.154400;3.040;2.364;2.095;1.966;1.452;2.879;3.423
7721;0.154420;3.933;2.363;2.263;1.962;1.490;2.875;3.423
7722;0.154440;3.733;2.362;2.271;1.959;1.353;2.872;3.423
7723;0.154460;2.759;2.362;2.078;1.955;1.364;2.868;3.424
7724;0.154480;2.241;2.361;1.912;1.951;1.417;2.863;3.426
7725;0.154500;2.331;2.361;1.915;1.948;1.655;2.859;3.423
7726;0.154520;2.704;2.360;2.054;1.944;1.945;2.855;3.423
7727;0.154540;3.382;2.360;2.281;1.941;1.534;2.850;3.425
7728;0.154560;3.751;2.359;2.536;1.938;1.307;2.846;3.424
7729;0.154580;4.377;2.359;2.886;1.935;1.324;2.841;3.423
7730;0.154600;4.532;2.360;3.181;1.932;1.322;2.836;3.425
7731;0.154620;4.196;2.360;3.276;1.929;1.443;2.831;3.425
7732;0.154640;4.226;2.361;3.323;1.927;1.476;2.826;3.425
7733;0.154660;3.699;2.362;3.311;1.924;1.459;2.820;3.424
7734;0.154680;3.084;2.364;3.224;1.923;1.285;2.815;3.424
7735;0.154700;2.661;2.365;3.120;1.921;1.489;2.809;3.425
7736;0.154720;2.177;2.366;2.999;1.919;1.351;2.803;3.424
7737;0.154740;1.956;2.368;2.899;1.918;1.452;2.798;3.422
7738;0.154760;1.823;2.369;2.802;1.917;1.562;2.792;3.426
7739;0.154780;1.720;2.370;2.730;1.916;1.531;2.786;3.425
7740;0.154800;1.708;2.371;2.712;1.915;1.505;2.780;3.422
7741;0.154820;1.755;2.372;2.737;1.915;2.318;2.773;3.425
7742;0.154840;1.799;2.373;2.699;1.914;2.959;2.767;3.424
7743;0.154860;1.716;2.374;2.655;1.914;2.485;2.761;3.424
7744;0.154880;1.799;2.375;2.690;1.914;2.503;2.755;3.425
7745;0.154900;1.815;2.375;2.721;1.914;2.591;2.749;3.423
7746;0.154920;1.895;2.375;2.736;1.914;3.049;2.743;3.426
7747;0.154940;1.919;2.376;2.741;1.914;3.256;2.738;3.426
7748;0.154960;1.858;2.376;2.664;1.914;3.259;2.732;3.423
7749;0.154980;1.830;2.376;2.578;1.914;3.406;2.727;3.423
7750;0.155000;1.816;2.376;2.514;1.915;3.660;2.722;3.427
7751;0.155020;1.549;2.376;2.346;1.915;3.935;2.717;3.424
7752;0.155040;1.422;2.376;2.203;1.916;3.620;2.712;3.424
7753;0.155060;1.128;2.376;2.062;1.917;3.342;2.708;3.424
7754;0.155080;0.916;2.375;1.882;1.917;3.713;2.704;3.425
7755;0.155100;0.873;2.375;1.696;1.918;4.059;2.700;3.423
7756;0.155120;0.840;2.374;1.538;1.919;4.371;2.696;3.423
7757;0.155140;0.954;2.373;1.421;1.919;4.025;2.693;3.424
7758;0.155160;1.024;2.371;1.326;1.919;3.453;2.690;3.426
7759;0.155180;0.838;2.370;1.207;1.920;3.527;2.687;3.424
7760;0.155200;0.797;2.368;1.121;1.920;4.252;2.684;3.423
7761;0.155220;0.844;2.366;1.073;1.920;4.534;2.681;3.426
7762;0.155240;0.656;2.364;0.978;1.920;4.957;2.679;3.424
7763;0.155260;0.668;2.362;0.886;1.920;4.155;2.678;3.422
7764;0.155280;0.849;2.359;0.859;1.920;4.050;2.676;3.423
7765;0.155300;0.650;2.356;0.817;1.919;4.072;2.675;3.425
7766;0.155320;0.592;2.353;0.758;1.918;4.603;2.674;3.423
7767;0.155340;0.820;2.350;0.727;1.918;4.574;2.673;3.423
7768;0.155360;0.843;2.347;0.721;1.917;3.964;2.673;3.423
7769;0.155380;0.755;2.343;0.701;1.915;3.662;2.673;3.426
7770;0.155400;0.703;2.339;0.663;1.914;3.354;2.673;3.421
7771;0.155420;0.834;2.335;0.645;1.913;3.878;2.673;3.422
7772;0.155440;0.865;2.331;0.650;1.911;4.014;2.673;3.423
7773;0.155460;0.721;2.327;0.626;1.909;3.111;2.674;3.424
7774;0.155480;0.710;2.322;0.597;1.907;3.252;2.674;3.424
7775;0.155500;0.848;2.318;0.586;1.905;3.459;2.675;3.423
7776;0.155520;0.784;2.313;0.584;1.902;3.508;2.676;3.423
7777;0.155540;0.836;2.308;0.582;1.900;3.246;2.677;3.424
7778;0.155560;0.817;2.303;0.540;1.897;3.340;2.678;3.424
7779;0.155580;0.770;2.298;0.522;1.894;3.528;2.679;3.423
7780;0.155600;0.843;2.292;0.540;1.891;3.309;2.680;3.425
7781;0.155620;0.823;2.287;0.535;1.888;3.107;2.681;3.426
7782;0.155640;0.746;2.281;0.485;1.885;2.981;2.682;3.422
7783;0.155660;0.657;2.275;0.474;1.881;2.770;2.684;3.423
7784;0.155680;0.612;2.269;0.458;1.878;2.646;2.685;3.423
7785;0.155700;0.464;2.263;0.423;1.874;2.379;2.686;3.423
7786;0.155720;0.469;2.257;0.397;1.870;2.710;2.687;3.423
7787;0.155740;0.738;2.250;0.423;1.866;2.811;2.688;3.423
7788;0.155760;0.779;2.244;0.434;1.861;2.073;2.690;3.425
7789;0.155780;0.933;2.237;0.445;1.857;2.289;2.691;3.425
7790;0.155800;0.897;2.230;0.419;1.852;2.538;2.692;3.424
7791;0.155820;0.748;2.224;0.430;1.848;2.908;2.693;3.423
7792;0.155840;0.695;2.217;0.445;1.843;2.490;2.694;3.426
7793;0.155860;0.602;2.210;0.430;1.838;2.622;2.694;3.424
7794;0.155880;0.803;2.202;0.412;1.833;2.902;2.695;3.420
7795;0.155900;1.428;2.195;0.472;1.827;2.349;2.696;3.422
7796;0.155920;2.583;2.188;0.575;1.822;2.208;2.697;3.424
7797;0.155940;2.079;2.181;0.597;1.817;2.130;2.698;3.424
7798;0.155960;1.230;2.174;0.568;1.811;2.223;2.698;3.423
7799;0.155980;1.037;2.167;0.564;1.805;2.433;2.699;3.424
7800;0.156000;0.890;2.160;0.555;1.800;2.023;2.699;3.425
7801;0.156020;1.029;2.153;0.546;1.794;2.712;2.700;3.426
7802;0.156040;1.288;2.145;0.564;1.788;2.908;2.700;3.423
7803;0.156060;1.689;2.138;0.630;1.782;2.120;2.701;3.423
7804;0.156080;2.712;2.131;0.698;1.776;1.884;2.701;3.424
7805;0.156100;2.606;2.124;0.679;1.769;1.855;2.701;3.424
7806;0.156120;2.070;2.117;0.635;1.763;1.476;2.701;3.423
7807;0.156140;2.504;2.111;0.685;1.757;1.439;2.701;3.424
7808;0.156160;2.396;2.104;0.731;1.751;1.430;2.701;3.425
7809;0.156180;1.439;2.098;0.667;1.744;1.534;2.700;3.423
7810;0.156200;1.247;2.092;0.643;1.738;1.362;2.699;3.423
7811;0.156220;1.003;2.085;0.654;1.731;1.360;2.698;3.423
7812;0.156240;0.956;2.079;0.676;1.725;1.496;2.697;3.425
7813;0.156260;1.046;2.073;0.721;1.718;1.445;2.696;3.423
7814;0.156280;1.674;2.066;0.829;1.711;1.408;2.694;3.423
7815;0.156300;2.112;2.060;0.925;1.705;1.322;2.693;3.424
7816;0.156320;1.926;2.054;0.943;1.698;1.309;2.691;3.425
7817;0.156340;1.930;2.047;0.923;1.691;1.346;2.689;3.422
7818;0.156360;1.883;2.041;0.901;1.685;1.397;2.687;3.423
7819;0.156380;1.968;2.035;0.965;1.678;1.273;2.685;3.425
7820;0.156400;1.672;2.029;1.029;1.671;1.194;2.682;3.423
7821;0.156420;1.694;2.023;1.100;1.665;1.371;2.679;3.422
7822;0.156440;1.776;2.017;1.221;1.658;1.342;2.676;3.423
7823;0.156460;2.069;2.012;1.403;1.651;1.540;2.673;3.425
7824;0.156480;2.758;2.006;1.591;1.645;1.454;2.670;3.424
7825;0.156500;2.098;2.001;1.604;1.638;1.276;2.667;3.423
7826;0.156520;2.316;1.995;1.620;1.632;1.232;2.664;3.423
7827;0.156540;2.181;1.990;1.582;1.626;1.126;2.660;3.424
7828;0.156560;1.913;1.985;1.551;1.620;1.249;2.656;3.424
7829;0.156580;2.423;1.980;1.613;1.614;1.265;2.652;3.421
7830;0.156600;2.804;1.975;1.718;1.608;1.119;2.648;3.423
7831;0.156620;2.758;1.971;1.782;1.602;1.273;2.644;3.426
7832;0.156640;3.309;1.966;1.990;1.597;1.481;2.639;3.426
7833;0.156660;4.330;1.962;2.258;1.591;1.432;2.635;3.423
7834;0.156680;4.053;1.959;2.351;1.586;1.234;2.630;3.423
7835;0.156700;3.133;1.955;2.320;1.581;1.470;2.626;3.425
7836;0.156720;2.992;1.952;2.265;1.576;1.467;2.621;3.424
7837;0.156740;2.921;1.949;2.195;1.571;1.479;2.616;3.422
7838;0.156760;1.852;1.947;2.049;1.567;1.490;2.611;3.424
7839;0.156780;1.599;1.944;1.996;1.562;1.798;2.606;3.424
7840;0.156800;1.826;1.941;2.032;1.558;2.084;2.601;3.425
7841;0.156820;1.969;1.939;2.111;1.554;2.219;2.595;3.424
7842;0.156840;1.960;1.936;2.221;1.550;1.924;2.590;3.424
7843;0.156860;1.838;1.934;2.333;1.547;1.862;2.585;3.425
7844;0.156880;1.768;1.931;2.413;1.543;1.921;2.580;3.425
7845;0.156900;1.711;1.929;2.430;1.540;2.305;2.575;3.424
7846;0.156920;1.551;1.927;2.388;1.537;2.432;2.570;3.423
7847;0.156940;1.439;1.924;2.320;1.534;2.750;2.565;3.423
7848;0.156960;1.164;1.922;2.168;1.531;2.977;2.560;3.424
7849;0.156980;1.011;1.919;1.961;1.528;2.692;2.555;3.425
7850;0.157000;0.977;1.916;1.816;1.526;2.994;2.550;3.424
7851;0.157020;0.879;1.914;1.694;1.523;3.054;2.546;3.424
7852;0.157040;0.764;1.911;1.556;1.521;3.395;2.541;3.427
7853;0.157060;0.649;1.908;1.414;1.519;3.109;2.537;3.424
7854;0.157080;0.686;1.905;1.302;1.516;3.166;2.533;3.423
7855;0.157100;0.659;1.901;1.238;1.514;3.331;2.530;3.425
7856;0.157120;0.664;1.898;1.177;1.512;3.166;2.526;3.426
7857;0.157140;0.539;1.894;1.086;1.510;3.322;2.522;3.422
7858;0.157160;0.558;1.891;1.003;1.507;3.790;2.519;3.423
7859;0.157180;0.558;1.887;0.954;1.505;4.199;2.516;3.425
7860;0.157200;0.598;1.883;0.884;1.503;4.503;2.514;3.425
7861;0.157220;0.459;1.879;0.791;1.500;4.739;2.511;3.424
7862;0.157240;0.421;1.875;0.747;1.498;4.160;2.509;3.423
7863;0.157260;0.510;1.870;0.703;1.495;4.391;2.508;3.424
7864;0.157280;0.466;1.866;0.652;1.492;3.924;2.506;3.425
7865;0.157300;0.375;1.861;0.602;1.490;3.625;2.505;3.423
7866;0.157320;0.387;1.856;0.577;1.487;3.583;2.504;3.424
7867;0.157340;0.393;1.851;0.560;1.484;4.155;2.504;3.424
7868;0.157360;0.397;1.846;0.509;1.481;4.156;2.503;3.424
7869;0.157380;0.447;1.841;0.480;1.478;4.184;2.503;3.423
7870;0.157400;0.477;1.835;0.472;1.474;4.530;2.503;3.425
7871;0.157420;0.396;1.830;0.461;1.471;5.297;2.503;3.424
7872;0.157440;0.330;1.824;0.425;1.468;4.352;2.504;3.423
7873;0.157460;0.361;1.819;0.386;1.464;4.369;2.505;3.424
7874;0.157480;0.429;1.813;0.410;1.461;4.677;2.507;3.424
7875;0.157500;0.507;1.807;0.423;1.457;4.325;2.508;3.424
7876;0.157520;0.483;1.801;0.392;1.453;5.400;2.510;3.426
7877;0.157540;0.466;1.794;0.370;1.449;5.936;2.513;3.423
7878;0.157560;0.529;1.788;0.386;1.445;5.129;2.516;3.423
7879;0.157580;0.572;1.782;0.386;1.441;5.001;2.519;3.425
7880;0.157600;0.519;1.775;0.363;1.437;4.532;2.522;3.423
7881;0.157620;0.440;1.769;0.348;1.432;4.933;2.526;3.421
7882;0.157640;0.488;1.762;0.348;1.428;5.105;2.530;3.423
7883;0.157660;0.612;1.755;0.381;1.423;4.517;2.535;3.427
7884;0.157680;0.870;1.749;0.403;1.419;3.842;2.539;3.423
7885;0.157700;0.851;1.742;0.401;1.414;3.254;2.544;3.424
7886;0.157720;0.619;1.735;0.405;1.410;4.059;2.549;3.424
7887;0.157740;0.455;1.728;0.396;1.405;5.312;2.554;3.424
7888;0.157760;0.495;1.721;0.374;1.400;4.872;2.559;3.422
7889;0.157780;0.699;1.714;0.388;1.395;4.788;2.565;3.422
7890;0.157800;0.892;1.707;0.441;1.390;4.737;2.571;3.423
7891;0.157820;0.976;1.700;0.460;1.385;4.305;2.577;3.423
7892;0.157840;0.970;1.693;0.445;1.380;4.314;2.583;3.424
7893;0.157860;1.098;1.686;0.454;1.374;3.807;2.589;3.424
7894;0.157880;1.169;1.679;0.485;1.369;3.300;2.596;3.424
7895;0.157900;1.260;1.672;0.511;1.364;3.565;2.602;3.426
7896;0.157920;1.237;1.665;0.500;1.359;3.204;2.609;3.424
7897;0.157940;1.455;1.658;0.509;1.353;2.404;2.615;3.421
7898;0.157960;1.577;1.651;0.531;1.348;1.952;2.622;3.427
7899;0.157980;1.351;1.645;0.536;1.342;1.738;2.628;3.425
7900;0.158000;1.180;1.638;0.500;1.337;1.679;2.634;3.420
7901;0.158020;1.263;1.632;0.505;1.331;1.584;2.639;3.423
7902;0.158040;1.411;1.625;0.535;1.326;1.655;2.645;3.425
7903;0.158060;1.645;1.619;0.544;1.320;1.573;2.650;3.423
7904;0.158080;2.657;1.613;0.602;1.315;1.613;2.655;3.424
7905;0.158100;2.512;1.607;0.663;1.309;1.710;2.659;3.423
7906;0.158120;1.397;1.601;0.637;1.303;1.580;2.664;3.425
7907;0.158140;1.357;1.595;0.597;1.298;1.441;2.668;3.425
7908;0.158160;1.168;1.589;0.573;1.292;1.661;2.672;3.423
7909;0.158180;0.968;1.584;0.558;1.286;1.701;2.675;3.423
7910;0.158200;1.063;1.578;0.579;1.281;1.436;2.679;3.425
7911;0.158220;1.104;1.573;0.590;1.275;1.505;2.682;3.424
7912;0.158240;1.035;1.567;0.582;1.270;1.542;2.685;3.423
7913;0.158260;1.122;1.562;0.623;1.264;1.489;2.687;3.425
7914;0.158280;1.121;1.556;0.663;1.258;1.505;2.690;3.425
7915;0.158300;1.208;1.551;0.692;1.252;1.458;2.692;3.423
7916;0.158320;1.434;1.545;0.723;1.247;1.426;2.694;3.424
7917;0.158340;1.693;1.540;0.787;1.241;1.406;2.696;3.424
7918;0.158360;1.750;1.535;0.824;1.236;1.335;2.697;3.425
7919;0.158380;2.190;1.529;0.890;1.230;1.309;2.699;3.425
7920;0.158400;2.297;1.525;0.985;1.224;1.382;2.700;3.422
7921;0.158420;2.345;1.520;1.062;1.219;1.320;2.700;3.424
7922;0.158440;2.289;1.515;1.108;1.214;1.333;2.701;3.425
7923;0.158460;1.988;1.511;1.148;1.208;1.487;2.701;3.423
7924;0.158480;2.323;1.507;1.221;1.203;1.366;2.702;3.423
7925;0.158500;2.638;1.503;1.326;1.198;1.203;2.702;3.425
7926;0.158520;2.252;1.499;1.335;1.193;1.313;2.701;3.425
7927;0.158540;2.346;1.496;1.335;1.188;1.395;2.701;3.423
7928;0.158560;2.516;1.492;1.459;1.183;1.355;2.700;3.424
7929;0.158580;2.494;1.489;1.609;1.178;1.368;2.699;3.424
7930;0.158600;2.261;1.486;1.670;1.174;1.445;2.698;3.425
7931;0.158620;2.349;1.484;1.732;1.170;1.256;2.697;3.423
7932;0.158640;2.054;1.481;1.763;1.165;1.230;2.695;3.422
7933;0.158660;1.805;1.479;1.750;1.161;1.437;2.694;3.426
7934;0.158680;1.861;1.476;1.718;1.157;1.339;2.692;3.423
7935;0.158700;1.664;1.474;1.672;1.154;1.534;2.690;3.423
7936;0.158720;1.577;1.472;1.692;1.150;1.718;2.688;3.427
7937;0.158740;1.461;1.470;1.707;1.147;1.512;2.686;3.425
7938;0.158760;1.498;1.468;1.738;1.143;1.450;2.683;3.421
7939;0.158780;1.546;1.466;1.796;1.140;1.692;2.681;3.424
7940;0.158800;1.623;1.464;1.842;1.137;1.860;2.678;3.422
7941;0.158820;1.710;1.462;1.937;1.134;1.967;2.675;3.425
7942;0.158840;1.780;1.460;2.014;1.132;2.523;2.672;3.424
7943;0.158860;1.729;1.458;2.031;1.129;3.230;2.670;3.423
7944;0.158880;1.522;1.457;1.998;1.127;2.871;2.667;3.423
7945;0.158900;1.397;1.455;1.913;1.125;2.977;2.664;3.426
7946;0.158920;1.171;1.454;1.772;1.123;3.294;2.662;3.423
7947;0.158940;1.210;1.452;1.683;1.121;3.181;2.660;3.424
7948;0.158960;1.233;1.450;1.631;1.120;3.318;2.657;3.426
7949;0.158980;1.132;1.449;1.573;1.118;3.257;2.655;3.425
7950;0.159000;0.998;1.447;1.498;1.116;3.047;2.653;3.424
7951;0.159020;0.950;1.445;1.415;1.115;3.074;2.652;3.424
7952;0.159040;0.923;1.443;1.304;1.114;3.578;2.650;3.425
7953;0.159060;0.767;1.442;1.183;1.113;3.889;2.648;3.425
7954;0.159080;0.720;1.440;1.071;1.111;3.935;2.647;3.423
7955;0.159100;0.773;1.438;1.011;1.110;3.875;2.646;3.425
7956;0.159120;0.752;1.436;0.952;1.109;4.047;2.645;3.427
7957;0.159140;0.639;1.434;0.877;1.108;4.254;2.644;3.423
7958;0.159160;0.598;1.431;0.824;1.106;4.257;2.644;3.424
7959;0.159180;0.548;1.429;0.813;1.105;4.838;2.644;3.427
7960;0.159200;0.546;1.427;0.775;1.104;5.017;2.644;3.424
7961;0.159220;0.529;1.424;0.710;1.103;4.422;2.644;3.424
7962;0.159240;0.519;1.422;0.679;1.101;4.830;2.645;3.424
7963;0.159260;0.541;1.419;0.656;1.100;5.021;2.646;3.423
7964;0.159280;0.602;1.416;0.608;1.098;4.160;2.648;3.425
7965;0.159300;0.553;1.413;0.557;1.097;3.994;2.650;3.422
7966;0.159320;0.559;1.411;0.557;1.095;5.131;2.651;3.424
7967;0.159340;0.641;1.408;0.546;1.094;4.984;2.654;3.427
7968;0.159360;0.733;1.405;0.520;1.092;5.142;2.656;3.423
7969;0.159380;0.771;1.401;0.505;1.090;4.677;2.659;3.422
7970;0.159400;0.852;1.398;0.505;1.089;4.536;2.662;3.426
7971;0.159420;0.884;1.395;0.518;1.087;4.151;2.666;3.424
