Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 352
Result: NOK
Date: 8/28/2020 2:37:30 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
1004;0.020080;0.134;0.159;0.544;0.842;1.631;2.496;3.423
1005;0.020100;0.189;0.159;0.551;0.841;1.921;2.498;3.423
1006;0.020120;0.187;0.159;0.560;0.840;1.606;2.499;3.423
1007;0.020140;0.146;0.159;0.564;0.840;1.306;2.499;3.423
1008;0.020160;0.197;0.159;0.588;0.839;1.463;2.500;3.425
1009;0.020180;0.193;0.159;0.599;0.838;1.630;2.501;3.427
1010;0.020200;0.150;0.159;0.560;0.837;1.467;2.501;3.427
1011;0.020220;0.156;0.159;0.590;0.836;1.309;2.501;3.425
1012;0.020240;0.151;0.159;0.637;0.835;1.375;2.501;3.427
1013;0.020260;0.188;0.159;0.672;0.834;1.595;2.501;3.425
1014;0.020280;0.190;0.159;0.703;0.833;1.567;2.501;3.422
1015;0.020300;0.197;0.159;0.754;0.832;1.371;2.500;3.424
1016;0.020320;0.185;0.159;0.804;0.831;1.311;2.500;3.425
1017;0.020340;0.173;0.158;0.807;0.830;1.381;2.499;3.424
1018;0.020360;0.189;0.158;0.844;0.829;1.926;2.498;3.425
1019;0.020380;0.255;0.158;0.945;0.829;1.840;2.497;3.426
1020;0.020400;0.276;0.158;1.013;0.828;1.452;2.496;3.426
1021;0.020420;0.233;0.158;1.016;0.827;1.511;2.495;3.426
1022;0.020440;0.163;0.158;0.961;0.826;1.452;2.493;3.424
1023;0.020460;0.159;0.158;0.934;0.825;1.340;2.492;3.423
1024;0.020480;0.200;0.158;0.938;0.825;1.274;2.490;3.426
1025;0.020500;0.168;0.158;0.908;0.824;1.710;2.488;3.425
1026;0.020520;0.164;0.158;0.903;0.823;1.470;2.486;3.423
1027;0.020540;0.168;0.158;0.983;0.823;1.240;2.484;3.427
1028;0.020560;0.165;0.159;0.992;0.822;1.445;2.482;3.424
1029;0.020580;0.154;0.159;0.958;0.821;1.727;2.480;3.423
1030;0.020600;0.151;0.159;0.972;0.821;1.485;2.477;3.424
1031;0.020620;0.153;0.159;0.994;0.820;1.342;2.475;3.425
1032;0.020640;0.137;0.159;0.970;0.820;1.474;2.472;3.427
1033;0.020660;0.129;0.159;0.985;0.819;1.809;2.469;3.426
1034;0.020680;0.123;0.159;0.998;0.819;1.745;2.467;3.423
1035;0.020700;0.141;0.159;1.016;0.819;1.564;2.464;3.426
1036;0.020720;0.120;0.159;1.020;0.818;2.032;2.461;3.426
1037;0.020740;0.125;0.159;1.033;0.818;2.060;2.458;3.424
1038;0.020760;0.152;0.159;1.102;0.818;2.119;2.455;3.425
1039;0.020780;0.186;0.159;1.187;0.818;2.054;2.452;3.425
1040;0.020800;0.177;0.159;1.234;0.817;2.245;2.449;3.424
1041;0.020820;0.154;0.159;1.318;0.817;2.569;2.446;3.424
1042;0.020840;0.174;0.159;1.447;0.817;3.122;2.443;3.424
1043;0.020860;0.173;0.159;1.522;0.817;2.977;2.440;3.425
1044;0.020880;0.170;0.159;1.542;0.818;3.250;2.438;3.425
1045;0.020900;0.197;0.159;1.525;0.818;2.921;2.435;3.423
1046;0.020920;0.187;0.159;1.501;0.818;2.291;2.433;3.424
1047;0.020940;0.174;0.159;1.454;0.819;3.137;2.430;3.427
1048;0.020960;0.178;0.159;1.423;0.819;3.345;2.428;3.424
1049;0.020980;0.174;0.159;1.432;0.820;3.190;2.426;3.423
1050;0.021000;0.183;0.159;1.423;0.821;3.788;2.424;3.426
1051;0.021020;0.161;0.159;1.371;0.822;4.523;2.423;3.425
1052;0.021040;0.156;0.159;1.285;0.823;3.413;2.422;3.424
1053;0.021060;0.144;0.159;1.190;0.824;2.813;2.421;3.425
1054;0.021080;0.142;0.159;1.126;0.825;3.959;2.420;3.425
1055;0.021100;0.156;0.159;1.058;0.826;3.768;2.419;3.426
1056;0.021120;0.146;0.159;0.972;0.827;3.155;2.418;3.424
1057;0.021140;0.127;0.159;0.908;0.828;3.441;2.418;3.422
1058;0.021160;0.143;0.159;0.872;0.829;3.312;2.418;3.427
1059;0.021180;0.126;0.159;0.795;0.830;2.886;2.418;3.425
1060;0.021200;0.106;0.159;0.736;0.831;3.593;2.418;3.423
1061;0.021220;0.125;0.159;0.731;0.832;3.486;2.418;3.425
1062;0.021240;0.134;0.159;0.727;0.833;2.739;2.418;3.425
1063;0.021260;0.105;0.159;0.692;0.834;2.845;2.419;3.426
1064;0.021280;0.101;0.159;0.648;0.835;3.596;2.419;3.425
1065;0.021300;0.127;0.159;0.630;0.836;3.907;2.420;3.423
1066;0.021320;0.124;0.159;0.612;0.837;2.906;2.421;3.426
1067;0.021340;0.138;0.159;0.604;0.837;2.444;2.422;3.426
1068;0.021360;0.140;0.159;0.617;0.838;2.712;2.423;3.422
1069;0.021380;0.145;0.159;0.656;0.839;3.419;2.424;3.425
1070;0.021400;0.159;0.158;0.672;0.839;3.162;2.425;3.427
1071;0.021420;0.135;0.158;0.641;0.840;2.666;2.426;3.425
1072;0.021440;0.149;0.158;0.635;0.840;3.071;2.427;3.425
1073;0.021460;0.159;0.158;0.668;0.841;3.585;2.428;3.425
1074;0.021480;0.167;0.158;0.665;0.841;3.408;2.430;3.425
1075;0.021500;0.177;0.158;0.652;0.842;3.016;2.431;3.426
1076;0.021520;0.153;0.158;0.657;0.842;2.891;2.433;3.425
1077;0.021540;0.160;0.158;0.656;0.843;2.877;2.435;3.425
1078;0.021560;0.190;0.158;0.656;0.843;3.635;2.436;3.427
1079;0.021580;0.160;0.158;0.641;0.843;3.215;2.438;3.424
1080;0.021600;0.123;0.158;0.621;0.843;2.988;2.440;3.423
1081;0.021620;0.137;0.158;0.604;0.844;2.972;2.442;3.428
1082;0.021640;0.129;0.158;0.568;0.844;3.226;2.444;3.425
1083;0.021660;0.115;0.158;0.526;0.844;3.785;2.446;3.423
1084;0.021680;0.171;0.158;0.544;0.844;3.210;2.449;3.426
1085;0.021700;0.151;0.158;0.560;0.844;2.763;2.451;3.424
1086;0.021720;0.106;0.158;0.527;0.844;3.378;2.453;3.425
1087;0.021740;0.114;0.158;0.507;0.844;3.973;2.456;3.425
1088;0.021760;0.160;0.158;0.551;0.844;3.148;2.459;3.425
1089;0.021780;0.179;0.158;0.577;0.844;3.056;2.461;3.427
1090;0.021800;0.137;0.157;0.553;0.843;3.404;2.464;3.426
1091;0.021820;0.135;0.157;0.553;0.843;3.078;2.467;3.423
1092;0.021840;0.134;0.157;0.557;0.843;2.802;2.470;3.427
1093;0.021860;0.161;0.157;0.564;0.842;3.030;2.473;3.426
1094;0.021880;0.154;0.157;0.555;0.842;2.629;2.476;3.425
1095;0.021900;0.127;0.157;0.535;0.842;2.313;2.479;3.425
1096;0.021920;0.125;0.157;0.526;0.841;2.170;2.482;3.424
1097;0.021940;0.149;0.157;0.531;0.841;1.978;2.484;3.426
1098;0.021960;0.102;0.157;0.491;0.840;1.620;2.487;3.425
1099;0.021980;0.065;0.157;0.458;0.840;2.087;2.489;3.423
1100;0.022000;0.123;0.157;0.511;0.839;2.371;2.492;3.427
1101;0.022020;0.139;0.157;0.533;0.838;1.619;2.494;3.428
1102;0.022040;0.088;0.157;0.500;0.838;1.540;2.496;3.423
1103;0.022060;0.105;0.156;0.518;0.837;1.619;2.498;3.424
1104;0.022080;0.143;0.156;0.558;0.836;1.701;2.500;3.426
1105;0.022100;0.201;0.156;0.624;0.835;1.600;2.502;3.424
1106;0.022120;0.276;0.156;0.694;0.834;1.452;2.503;3.425
1107;0.022140;0.428;0.156;0.817;0.834;1.564;2.504;3.425
1108;0.022160;0.356;0.156;0.857;0.833;1.736;2.505;3.423
1109;0.022180;0.203;0.156;0.786;0.832;1.641;2.506;3.425
1110;0.022200;0.137;0.156;0.721;0.831;1.285;2.507;3.424
1111;0.022220;0.154;0.156;0.698;0.830;1.348;2.508;3.424
1112;0.022240;0.213;0.156;0.705;0.830;1.443;2.508;3.427
1113;0.022260;0.259;0.156;0.732;0.829;1.470;2.508;3.425
1114;0.022280;0.211;0.156;0.710;0.828;1.360;2.508;3.422
1115;0.022300;0.168;0.156;0.729;0.827;1.474;2.508;3.425
1116;0.022320;0.203;0.156;0.793;0.826;1.512;2.508;3.424
1117;0.022340;0.182;0.156;0.831;0.826;1.412;2.507;3.425
1118;0.022360;0.158;0.156;0.850;0.825;1.448;2.507;3.425
1119;0.022380;0.191;0.156;0.919;0.824;1.586;2.506;3.424
1120;0.022400;0.182;0.156;0.959;0.823;1.379;2.505;3.426
1121;0.022420;0.196;0.156;0.959;0.822;1.210;2.504;3.426
1122;0.022440;0.188;0.156;0.943;0.822;1.426;2.503;3.422
1123;0.022460;0.193;0.156;0.965;0.821;1.322;2.501;3.426
1124;0.022480;0.205;0.157;0.965;0.821;1.408;2.500;3.427
1125;0.022500;0.188;0.157;0.959;0.820;1.642;2.498;3.423
1126;0.022520;0.173;0.157;0.965;0.819;1.533;2.496;3.426
1127;0.022540;0.190;0.157;1.000;0.819;1.406;2.494;3.426
1128;0.022560;0.178;0.157;1.009;0.818;1.318;2.492;3.423
1129;0.022580;0.174;0.157;1.014;0.818;1.520;2.490;3.425
1130;0.022600;0.178;0.157;1.018;0.818;1.428;2.488;3.425
1131;0.022620;0.146;0.157;1.009;0.817;1.641;2.485;3.425
1132;0.022640;0.151;0.157;0.992;0.817;1.740;2.483;3.425
1133;0.022660;0.149;0.157;0.983;0.817;2.137;2.480;3.422
1134;0.022680;0.195;0.157;1.044;0.816;1.924;2.478;3.423
1135;0.022700;0.135;0.157;1.016;0.816;1.529;2.475;3.427
1136;0.022720;0.103;0.157;0.947;0.816;1.703;2.472;3.425
1137;0.022740;0.130;0.158;0.950;0.816;2.254;2.469;3.423
1138;0.022760;0.162;0.158;1.022;0.816;2.721;2.467;3.426
1139;0.022780;0.161;0.158;1.082;0.815;2.470;2.464;3.424
1140;0.022800;0.142;0.158;1.108;0.815;2.109;2.461;3.425
1141;0.022820;0.144;0.158;1.141;0.815;2.463;2.459;3.424
1142;0.022840;0.156;0.158;1.177;0.815;2.593;2.456;3.423
1143;0.022860;0.179;0.158;1.218;0.816;3.177;2.453;3.427
1144;0.022880;0.153;0.158;1.177;0.816;3.122;2.451;3.424
1145;0.022900;0.137;0.158;1.154;0.816;3.149;2.449;3.423
1146;0.022920;0.157;0.158;1.161;0.816;3.146;2.447;3.425
1147;0.022940;0.179;0.158;1.146;0.816;3.278;2.445;3.426
1148;0.022960;0.171;0.158;1.130;0.817;2.948;2.443;3.423
1149;0.022980;0.128;0.158;1.128;0.817;2.888;2.441;3.425
1150;0.023000;0.137;0.158;1.110;0.818;3.168;2.440;3.424
1151;0.023020;0.135;0.158;1.073;0.818;3.475;2.438;3.424
1152;0.023040;0.142;0.158;1.075;0.819;3.858;2.437;3.424
1153;0.023060;0.150;0.158;1.062;0.819;3.571;2.436;3.424
1154;0.023080;0.153;0.158;1.014;0.820;3.611;2.435;3.425
1155;0.023100;0.149;0.158;0.956;0.820;3.576;2.434;3.426
1156;0.023120;0.124;0.158;0.894;0.821;3.611;2.434;3.422
1157;0.023140;0.142;0.158;0.861;0.821;4.135;2.434;3.424
1158;0.023160;0.138;0.158;0.833;0.822;3.613;2.434;3.425
1159;0.023180;0.131;0.158;0.769;0.823;3.007;2.434;3.423
1160;0.023200;0.135;0.159;0.736;0.823;2.866;2.434;3.423
1161;0.023220;0.144;0.159;0.732;0.824;3.007;2.435;3.425
1162;0.023240;0.138;0.159;0.709;0.824;2.531;2.435;3.425
1163;0.023260;0.111;0.159;0.656;0.825;2.130;2.435;3.425
1164;0.023280;0.104;0.159;0.635;0.825;3.380;2.436;3.424
1165;0.023300;0.129;0.158;0.648;0.826;4.100;2.437;3.424
1166;0.023320;0.133;0.158;0.635;0.826;3.455;2.437;3.425
1167;0.023340;0.108;0.158;0.588;0.826;3.124;2.438;3.423
1168;0.023360;0.140;0.158;0.566;0.827;3.254;2.439;3.423
1169;0.023380;0.156;0.158;0.582;0.827;3.265;2.440;3.427
1170;0.023400;0.146;0.158;0.566;0.827;3.270;2.442;3.425
1171;0.023420;0.108;0.158;0.526;0.827;3.406;2.443;3.424
1172;0.023440;0.092;0.158;0.500;0.827;3.552;2.444;3.424
1173;0.023460;0.123;0.158;0.522;0.827;3.305;2.446;3.425
1174;0.023480;0.135;0.158;0.494;0.827;3.023;2.448;3.426
1175;0.023500;0.132;0.158;0.471;0.827;3.008;2.450;3.424
1176;0.023520;0.101;0.158;0.467;0.827;2.999;2.451;3.424
1177;0.023540;0.136;0.158;0.496;0.827;2.730;2.453;3.427
1178;0.023560;0.146;0.158;0.526;0.827;2.243;2.455;3.427
1179;0.023580;0.113;0.158;0.516;0.827;2.631;2.457;3.422
1180;0.023600;0.129;0.158;0.522;0.826;3.549;2.459;3.427
1181;0.023620;0.151;0.158;0.522;0.826;3.981;2.461;3.426
1182;0.023640;0.148;0.158;0.496;0.826;4.265;2.463;3.424
1183;0.023660;0.133;0.158;0.487;0.825;4.087;2.466;3.425
1184;0.023680;0.130;0.157;0.491;0.825;5.092;2.468;3.426
1185;0.023700;0.151;0.157;0.496;0.824;4.640;2.471;3.425
1186;0.023720;0.144;0.157;0.476;0.824;3.472;2.474;3.426
1187;0.023740;0.170;0.157;0.460;0.823;3.503;2.478;3.424
1188;0.023760;0.268;0.157;0.493;0.823;3.382;2.481;3.426
1189;0.023780;0.266;0.157;0.515;0.822;2.895;2.485;3.426
1190;0.023800;0.181;0.157;0.482;0.821;2.955;2.488;3.423
1191;0.023820;0.150;0.157;0.472;0.820;2.862;2.492;3.424
1192;0.023840;0.192;0.157;0.502;0.820;2.968;2.495;3.427
1193;0.023860;0.188;0.157;0.505;0.819;2.666;2.499;3.425
1194;0.023880;0.188;0.157;0.487;0.818;2.576;2.503;3.425
1195;0.023900;0.152;0.157;0.507;0.817;2.454;2.506;3.425
1196;0.023920;0.148;0.157;0.505;0.816;2.212;2.510;3.424
1197;0.023940;0.109;0.157;0.454;0.815;1.835;2.513;3.426
1198;0.023960;0.096;0.157;0.414;0.814;1.826;2.516;3.425
1199;0.023980;0.103;0.157;0.416;0.813;1.948;2.519;3.424
1200;0.024000;0.103;0.157;0.408;0.812;1.608;2.522;3.427
1201;0.024020;0.121;0.157;0.406;0.811;1.732;2.524;3.425
1202;0.024040;0.138;0.157;0.419;0.810;1.436;2.527;3.423
1203;0.024060;0.180;0.156;0.465;0.808;1.490;2.529;3.426
1204;0.024080;0.198;0.156;0.507;0.807;1.481;2.531;3.427
1205;0.024100;0.212;0.156;0.515;0.806;1.357;2.533;3.423
1206;0.024120;0.197;0.156;0.520;0.805;1.630;2.535;3.425
1207;0.024140;0.216;0.156;0.577;0.803;1.456;2.536;3.425
1208;0.024160;0.192;0.156;0.560;0.802;1.476;2.537;3.426
1209;0.024180;0.154;0.156;0.509;0.801;1.465;2.539;3.424
1210;0.024200;0.276;0.156;0.569;0.799;1.708;2.539;3.424
1211;0.024220;0.335;0.156;0.654;0.798;1.754;2.540;3.426
1212;0.024240;0.403;0.156;0.712;0.796;1.375;2.541;3.426
1213;0.024260;0.452;0.156;0.782;0.795;1.500;2.541;3.423
1214;0.024280;0.426;0.156;0.809;0.794;1.681;2.542;3.425
1215;0.024300;0.379;0.157;0.824;0.792;1.386;2.542;3.427
1216;0.024320;0.350;0.157;0.831;0.791;1.597;2.542;3.424
1217;0.024340;0.431;0.157;0.862;0.790;1.357;2.541;3.424
1218;0.024360;0.414;0.157;0.932;0.789;1.469;2.541;3.424
1219;0.024380;0.397;0.158;1.022;0.787;1.474;2.540;3.424
1220;0.024400;0.415;0.158;1.121;0.786;1.401;2.540;3.425
1221;0.024420;0.435;0.158;1.210;0.785;1.291;2.539;3.424
1222;0.024440;0.457;0.159;1.339;0.784;1.284;2.538;3.424
1223;0.024460;0.377;0.159;1.386;0.783;1.791;2.537;3.427
1224;0.024480;0.354;0.159;1.377;0.783;1.714;2.535;3.425
1225;0.024500;0.351;0.160;1.351;0.782;1.421;2.534;3.423
1226;0.024520;0.303;0.160;1.337;0.781;1.573;2.532;3.425
1227;0.024540;0.309;0.161;1.296;0.781;1.479;2.530;3.425
1228;0.024560;0.342;0.162;1.271;0.781;1.208;2.529;3.425
1229;0.024580;0.346;0.162;1.280;0.780;1.267;2.527;3.424
1230;0.024600;0.296;0.163;1.296;0.780;1.716;2.524;3.426
1231;0.024620;0.284;0.163;1.326;0.780;2.466;2.522;3.426
1232;0.024640;0.228;0.164;1.273;0.780;1.859;2.520;3.425
1233;0.024660;0.171;0.164;1.161;0.780;1.769;2.518;3.423
1234;0.024680;0.197;0.165;1.110;0.780;2.388;2.515;3.425
1235;0.024700;0.206;0.166;1.091;0.780;2.014;2.513;3.427
1236;0.024720;0.142;0.166;1.009;0.780;1.562;2.510;3.424
1237;0.024740;0.097;0.167;0.921;0.781;2.009;2.508;3.425
1238;0.024760;0.119;0.167;0.939;0.781;2.327;2.505;3.425
1239;0.024780;0.153;0.168;0.994;0.781;2.986;2.503;3.424
1240;0.024800;0.158;0.168;1.009;0.782;3.441;2.501;3.426
1241;0.024820;0.149;0.169;1.020;0.782;3.662;2.498;3.423
1242;0.024840;0.182;0.169;1.058;0.782;3.387;2.496;3.425
1243;0.024860;0.187;0.170;1.084;0.783;2.750;2.495;3.425
1244;0.024880;0.158;0.170;1.113;0.783;2.679;2.493;3.423
1245;0.024900;0.142;0.171;1.124;0.784;2.558;2.491;3.423
1246;0.024920;0.152;0.171;1.143;0.784;3.036;2.489;3.427
1247;0.024940;0.144;0.171;1.130;0.785;3.616;2.488;3.424
1248;0.024960;0.156;0.172;1.089;0.785;3.503;2.487;3.424
1249;0.024980;0.140;0.172;1.062;0.786;3.547;2.486;3.424
1250;0.025000;0.169;0.173;1.049;0.787;3.662;2.485;3.424
1251;0.025020;0.151;0.173;0.980;0.787;4.149;2.484;3.424
1252;0.025040;0.125;0.173;0.917;0.788;4.048;2.483;3.423
1253;0.025060;0.155;0.174;0.912;0.789;3.721;2.483;3.423
1254;0.025080;0.185;0.174;0.899;0.790;3.056;2.483;3.425
1255;0.025100;0.127;0.175;0.844;0.790;2.514;2.483;3.426
1256;0.025120;0.114;0.175;0.793;0.791;2.970;2.483;3.424
1257;0.025140;0.118;0.175;0.782;0.792;4.091;2.483;3.425
1258;0.025160;0.151;0.176;0.773;0.792;3.805;2.484;3.423
1259;0.025180;0.149;0.176;0.731;0.793;3.598;2.484;3.423
1260;0.025200;0.124;0.176;0.688;0.794;3.356;2.485;3.423
1261;0.025220;0.141;0.176;0.688;0.794;3.214;2.486;3.424
1262;0.025240;0.154;0.177;0.709;0.795;2.840;2.487;3.426
1263;0.025260;0.156;0.177;0.725;0.796;3.201;2.488;3.426
1264;0.025280;0.182;0.177;0.782;0.796;3.069;2.489;3.423
1265;0.025300;0.183;0.177;0.815;0.797;3.699;2.490;3.426
1266;0.025320;0.176;0.178;0.793;0.797;4.411;2.492;3.427
1267;0.025340;0.120;0.178;0.698;0.798;4.268;2.493;3.423
1268;0.025360;0.106;0.178;0.617;0.798;4.288;2.495;3.423
1269;0.025380;0.127;0.178;0.573;0.799;4.085;2.497;3.423
1270;0.025400;0.133;0.179;0.560;0.799;3.175;2.499;3.424
1271;0.025420;0.130;0.179;0.527;0.800;3.016;2.502;3.425
1272;0.025440;0.108;0.179;0.505;0.800;3.395;2.504;3.423
1273;0.025460;0.133;0.179;0.496;0.800;3.188;2.507;3.426
1274;0.025480;0.121;0.179;0.472;0.801;3.160;2.509;3.427
1275;0.025500;0.118;0.179;0.432;0.801;3.514;2.512;3.424
1276;0.025520;0.142;0.180;0.447;0.801;3.360;2.515;3.425
1277;0.025540;0.123;0.180;0.465;0.801;3.204;2.518;3.425
1278;0.025560;0.145;0.180;0.463;0.801;3.475;2.521;3.426
1279;0.025580;0.153;0.180;0.458;0.801;4.156;2.523;3.425
1280;0.025600;0.145;0.180;0.480;0.801;3.990;2.527;3.424
1281;0.025620;0.158;0.180;0.494;0.801;2.888;2.530;3.424
1282;0.025640;0.162;0.180;0.482;0.801;3.369;2.533;3.427
1283;0.025660;0.143;0.180;0.485;0.800;3.944;2.537;3.425
1284;0.025680;0.179;0.180;0.505;0.800;3.353;2.540;3.425
1285;0.025700;0.172;0.180;0.511;0.800;2.721;2.544;3.426
1286;0.025720;0.133;0.180;0.502;0.799;2.558;2.548;3.427
1287;0.025740;0.148;0.181;0.502;0.799;2.759;2.551;3.423
1288;0.025760;0.167;0.181;0.538;0.799;2.540;2.555;3.424
1289;0.025780;0.168;0.181;0.549;0.798;2.465;2.558;3.426
1290;0.025800;0.181;0.181;0.520;0.798;2.274;2.562;3.425
1291;0.025820;0.149;0.181;0.504;0.797;2.082;2.565;3.424
1292;0.025840;0.154;0.181;0.520;0.796;2.188;2.568;3.426
1293;0.025860;0.170;0.181;0.513;0.796;2.406;2.571;3.425
1294;0.025880;0.151;0.181;0.471;0.795;2.051;2.574;3.426
1295;0.025900;0.107;0.181;0.436;0.795;1.829;2.577;3.424
1296;0.025920;0.110;0.181;0.416;0.794;2.164;2.580;3.425
1297;0.025940;0.113;0.181;0.386;0.793;1.690;2.582;3.426
1298;0.025960;0.103;0.181;0.372;0.792;1.948;2.584;3.425
1299;0.025980;0.120;0.181;0.405;0.791;1.794;2.587;3.425
1300;0.026000;0.105;0.181;0.396;0.790;1.390;2.589;3.426
1301;0.026020;0.103;0.181;0.372;0.789;1.412;2.591;3.424
1302;0.026040;0.070;0.181;0.355;0.788;1.599;2.592;3.425
1303;0.026060;0.117;0.181;0.377;0.787;2.007;2.594;3.424
1304;0.026080;0.140;0.181;0.438;0.786;1.679;2.595;3.426
1305;0.026100;0.143;0.181;0.447;0.785;1.604;2.596;3.425
1306;0.026120;0.150;0.180;0.449;0.784;1.763;2.597;3.425
1307;0.026140;0.165;0.180;0.491;0.783;1.974;2.598;3.425
1308;0.026160;0.239;0.180;0.540;0.782;2.054;2.599;3.427
1309;0.026180;0.291;0.180;0.577;0.780;1.677;2.599;3.426
1310;0.026200;0.287;0.180;0.601;0.779;1.470;2.600;3.424
1311;0.026220;0.381;0.180;0.652;0.778;1.600;2.600;3.424
1312;0.026240;0.488;0.180;0.705;0.776;1.179;2.600;3.427
1313;0.026260;0.400;0.180;0.736;0.775;1.014;2.600;3.423
1314;0.026280;0.289;0.180;0.760;0.774;1.157;2.600;3.425
1315;0.026300;0.204;0.180;0.725;0.773;1.392;2.599;3.427
1316;0.026320;0.188;0.180;0.705;0.772;1.531;2.598;3.428
1317;0.026340;0.261;0.180;0.791;0.770;1.412;2.597;3.425
1318;0.026360;0.280;0.181;0.903;0.769;1.500;2.596;3.423
1319;0.026380;0.301;0.181;1.014;0.768;1.545;2.595;3.425
1320;0.026400;0.299;0.181;1.095;0.767;1.593;2.594;3.427
1321;0.026420;0.293;0.181;1.126;0.766;1.329;2.592;3.423
1322;0.026440;0.306;0.181;1.183;0.765;1.218;2.590;3.424
1323;0.026460;0.266;0.181;1.207;0.764;1.560;2.589;3.427
1324;0.026480;0.264;0.182;1.212;0.764;1.758;2.587;3.423
1325;0.026500;0.271;0.182;1.208;0.763;1.599;2.584;3.424
1326;0.026520;0.252;0.182;1.194;0.762;1.562;2.582;3.425
1327;0.026540;0.226;0.182;1.148;0.762;1.483;2.580;3.426
1328;0.026560;0.242;0.182;1.122;0.761;1.362;2.577;3.425
1329;0.026580;0.216;0.183;1.104;0.761;1.575;2.575;3.424
1330;0.026600;0.212;0.183;1.099;0.761;1.538;2.572;3.424
1331;0.026620;0.198;0.183;1.080;0.760;1.408;2.569;3.425
1332;0.026640;0.157;0.183;1.044;0.760;1.479;2.566;3.424
1333;0.026660;0.131;0.183;1.020;0.760;1.512;2.563;3.423
1334;0.026680;0.170;0.184;1.055;0.760;1.853;2.560;3.425
1335;0.026700;0.171;0.184;1.071;0.760;1.957;2.557;3.426
1336;0.026720;0.136;0.184;1.005;0.760;1.639;2.554;3.426
1337;0.026740;0.087;0.184;0.954;0.760;1.591;2.550;3.423
1338;0.026760;0.113;0.184;0.956;0.760;1.710;2.547;3.426
1339;0.026780;0.130;0.185;0.947;0.760;2.018;2.543;3.427
1340;0.026800;0.102;0.185;0.921;0.760;1.818;2.540;3.425
1341;0.026820;0.140;0.185;0.963;0.760;2.516;2.536;3.423
1342;0.026840;0.156;0.185;1.031;0.760;2.600;2.533;3.426
1343;0.026860;0.135;0.185;1.078;0.760;2.298;2.529;3.424
1344;0.026880;0.138;0.185;1.141;0.761;2.289;2.526;3.423
1345;0.026900;0.166;0.185;1.210;0.761;2.501;2.522;3.425
1346;0.026920;0.163;0.185;1.208;0.761;2.454;2.519;3.426
1347;0.026940;0.147;0.185;1.185;0.762;2.133;2.516;3.425
1348;0.026960;0.141;0.185;1.183;0.762;2.201;2.512;3.424
1349;0.026980;0.159;0.186;1.212;0.763;2.490;2.509;3.424
1350;0.027000;0.173;0.186;1.238;0.763;3.155;2.506;3.425
1351;0.027020;0.156;0.186;1.181;0.764;3.408;2.503;3.424
1352;0.027040;0.159;0.186;1.139;0.765;3.078;2.500;3.423
1353;0.027060;0.171;0.186;1.139;0.766;3.823;2.497;3.424
1354;0.027080;0.163;0.186;1.119;0.766;4.182;2.495;3.426
1355;0.027100;0.146;0.186;1.073;0.767;3.677;2.492;3.424
1356;0.027120;0.145;0.186;1.029;0.768;4.195;2.490;3.423
1357;0.027140;0.146;0.186;0.967;0.769;4.204;2.489;3.425
1358;0.027160;0.139;0.186;0.894;0.770;3.539;2.487;3.426
1359;0.027180;0.143;0.186;0.824;0.771;3.853;2.486;3.424
1360;0.027200;0.148;0.186;0.771;0.772;3.719;2.485;3.424
1361;0.027220;0.121;0.186;0.740;0.773;2.384;2.484;3.426
1362;0.027240;0.089;0.186;0.687;0.774;2.353;2.484;3.426
1363;0.027260;0.064;0.186;0.606;0.775;3.666;2.483;3.423
1364;0.027280;0.056;0.186;0.571;0.775;4.876;2.482;3.424
1365;0.027300;0.083;0.186;0.564;0.776;3.995;2.482;3.425
1366;0.027320;0.092;0.186;0.518;0.777;3.873;2.482;3.425
1367;0.027340;0.088;0.186;0.465;0.777;3.772;2.483;3.424
1368;0.027360;0.135;0.185;0.485;0.778;3.519;2.483;3.425
1369;0.027380;0.204;0.185;0.535;0.779;2.820;2.484;3.426
1370;0.027400;0.181;0.185;0.549;0.779;3.382;2.484;3.427
1371;0.027420;0.185;0.185;0.582;0.780;4.843;2.485;3.423
1372;0.027440;0.192;0.185;0.635;0.780;3.693;2.486;3.425
1373;0.027460;0.152;0.185;0.623;0.780;3.155;2.488;3.425
1374;0.027480;0.152;0.185;0.590;0.781;3.719;2.489;3.424
1375;0.027500;0.162;0.185;0.582;0.781;3.001;2.491;3.423
1376;0.027520;0.171;0.185;0.575;0.781;3.942;2.492;3.424
1377;0.027540;0.144;0.185;0.557;0.782;4.481;2.494;3.425
1378;0.027560;0.138;0.184;0.527;0.782;3.972;2.496;3.426
1379;0.027580;0.157;0.184;0.526;0.782;3.345;2.499;3.424
1380;0.027600;0.155;0.184;0.568;0.782;3.851;2.501;3.424
1381;0.027620;0.143;0.184;0.564;0.782;4.622;2.504;3.427
1382;0.027640;0.118;0.184;0.522;0.782;5.332;2.506;3.424
1383;0.027660;0.126;0.184;0.524;0.782;4.871;2.510;3.424
1384;0.027680;0.142;0.184;0.553;0.782;4.781;2.513;3.425
1385;0.027700;0.142;0.183;0.531;0.782;3.875;2.517;3.424
1386;0.027720;0.141;0.183;0.505;0.782;2.996;2.521;3.423
1387;0.027740;0.145;0.183;0.529;0.782;3.234;2.525;3.425
1388;0.027760;0.269;0.183;0.601;0.782;3.223;2.529;3.426
