Configuration: 0703
Duration: 0.300 s
Sample Rate: 50 kHz
ConfigID: 7
Comment: 
MeasurementID: 345
Result: NOK
Date: 8/28/2020 1:59:16 PM
User Comment: 
Index;Time;P Raw;P Eps;T Raw;T Eps;BR Raw;BR Eps;AN Power
3448;0.068960;0.378;0.504;2.910;1.454;3.186;2.491;3.423
3449;0.068980;0.352;0.505;2.776;1.457;3.668;2.488;3.423
3450;0.069000;0.343;0.505;2.725;1.460;3.885;2.484;3.424
3451;0.069020;0.331;0.506;2.651;1.464;3.959;2.481;3.423
3452;0.069040;0.333;0.507;2.549;1.467;3.959;2.478;3.423
3453;0.069060;0.332;0.507;2.485;1.470;4.125;2.476;3.424
3454;0.069080;0.325;0.508;2.426;1.474;4.206;2.473;3.423
3455;0.069100;0.331;0.509;2.313;1.478;4.990;2.472;3.425
3456;0.069120;0.310;0.509;2.106;1.481;4.830;2.470;3.423
3457;0.069140;0.242;0.510;1.912;1.485;4.010;2.469;3.420
3458;0.069160;0.229;0.510;1.738;1.489;5.262;2.468;3.425
3459;0.069180;0.230;0.511;1.566;1.493;5.081;2.468;3.424
3460;0.069200;0.204;0.511;1.423;1.496;4.655;2.468;3.422
3461;0.069220;0.212;0.511;1.340;1.500;5.110;2.468;3.424
3462;0.069240;0.247;0.512;1.265;1.503;4.550;2.469;3.423
3463;0.069260;0.252;0.512;1.185;1.507;4.371;2.470;3.423
3464;0.069280;0.246;0.512;1.113;1.510;3.748;2.471;3.423
3465;0.069300;0.265;0.512;1.071;1.513;3.638;2.473;3.421
3466;0.069320;0.270;0.512;1.038;1.516;4.413;2.474;3.423
3467;0.069340;0.269;0.512;0.991;1.519;3.944;2.476;3.425
3468;0.069360;0.298;0.512;0.945;1.522;3.118;2.478;3.421
3469;0.069380;0.264;0.512;0.925;1.525;3.162;2.481;3.423
3470;0.069400;0.309;0.512;0.906;1.527;3.344;2.483;3.425
3471;0.069420;0.276;0.512;0.848;1.529;2.838;2.485;3.422
3472;0.069440;0.309;0.512;0.848;1.532;2.981;2.488;3.423
3473;0.069460;0.398;0.512;0.905;1.534;3.426;2.490;3.423
3474;0.069480;0.364;0.512;0.884;1.536;4.616;2.493;3.423
3475;0.069500;0.310;0.511;0.826;1.537;4.087;2.495;3.423
3476;0.069520;0.345;0.511;0.818;1.539;3.146;2.498;3.422
3477;0.069540;0.303;0.511;0.817;1.541;2.833;2.501;3.423
3478;0.069560;0.301;0.511;0.815;1.542;3.182;2.505;3.425
3479;0.069580;0.322;0.510;0.813;1.543;4.252;2.508;3.423
3480;0.069600;0.342;0.510;0.818;1.544;3.316;2.511;3.422
3481;0.069620;0.309;0.510;0.793;1.545;2.629;2.514;3.425
3482;0.069640;0.316;0.509;0.767;1.546;3.393;2.518;3.422
3483;0.069660;0.326;0.509;0.747;1.547;3.605;2.521;3.422
3484;0.069680;0.340;0.508;0.745;1.547;3.235;2.525;3.424
3485;0.069700;0.447;0.508;0.797;1.548;3.567;2.528;3.423
3486;0.069720;0.523;0.508;0.828;1.548;3.338;2.532;3.423
3487;0.069740;0.492;0.507;0.839;1.548;3.593;2.536;3.423
3488;0.069760;0.532;0.507;0.879;1.548;3.803;2.540;3.423
3489;0.069780;0.569;0.506;0.873;1.548;3.428;2.544;3.425
3490;0.069800;0.539;0.506;0.855;1.548;3.660;2.548;3.424
3491;0.069820;0.562;0.506;0.870;1.548;3.073;2.552;3.420
3492;0.069840;0.544;0.505;0.886;1.548;2.752;2.556;3.425
3493;0.069860;0.560;0.505;0.888;1.547;2.811;2.560;3.424
3494;0.069880;0.591;0.505;0.912;1.547;2.781;2.564;3.422
3495;0.069900;0.457;0.504;0.870;1.546;1.789;2.568;3.424
3496;0.069920;0.376;0.504;0.813;1.545;2.020;2.572;3.425
3497;0.069940;0.486;0.504;0.802;1.544;2.115;2.576;3.424
3498;0.069960;0.733;0.503;0.828;1.543;1.767;2.579;3.423
3499;0.069980;0.956;0.503;0.870;1.542;1.805;2.583;3.422
3500;0.070000;0.806;0.503;0.857;1.541;1.796;2.586;3.424
3501;0.070020;0.577;0.503;0.826;1.540;1.505;2.589;3.425
3502;0.070040;0.626;0.502;0.857;1.539;1.388;2.592;3.422
3503;0.070060;0.711;0.502;0.943;1.537;1.481;2.594;3.424
3504;0.070080;0.640;0.502;0.991;1.536;1.417;2.596;3.427
3505;0.070100;0.526;0.502;0.980;1.534;1.344;2.599;3.423
3506;0.070120;0.653;0.502;1.022;1.533;1.309;2.600;3.421
3507;0.070140;1.154;0.502;1.172;1.531;1.289;2.602;3.423
3508;0.070160;1.510;0.502;1.333;1.530;1.271;2.603;3.423
3509;0.070180;1.643;0.502;1.441;1.528;1.379;2.605;3.424
3510;0.070200;1.640;0.503;1.514;1.526;1.146;2.606;3.424
3511;0.070220;1.761;0.503;1.626;1.525;1.013;2.606;3.424
3512;0.070240;1.846;0.504;1.725;1.523;1.113;2.607;3.426
3513;0.070260;1.854;0.505;1.791;1.522;1.099;2.607;3.423
3514;0.070280;1.891;0.506;1.875;1.520;1.172;2.607;3.422
3515;0.070300;2.199;0.507;2.071;1.519;1.069;2.607;3.426
3516;0.070320;2.371;0.509;2.236;1.518;1.040;2.606;3.424
3517;0.070340;2.512;0.511;2.421;1.517;1.084;2.605;3.424
3518;0.070360;2.661;0.513;2.701;1.516;1.198;2.604;3.425
3519;0.070380;2.626;0.515;2.941;1.515;1.289;2.603;3.425
3520;0.070400;2.441;0.518;3.100;1.514;1.300;2.602;3.423
3521;0.070420;2.372;0.521;3.257;1.514;1.397;2.600;3.424
3522;0.070440;2.330;0.524;3.433;1.514;1.423;2.599;3.423
3523;0.070460;2.204;0.528;3.479;1.514;1.373;2.597;3.426
3524;0.070480;1.924;0.531;3.475;1.515;1.434;2.595;3.425
3525;0.070500;1.737;0.535;3.495;1.516;1.485;2.593;3.422
3526;0.070520;1.724;0.539;3.490;1.517;1.377;2.590;3.424
3527;0.070540;1.773;0.543;3.517;1.519;1.458;2.588;3.426
3528;0.070560;1.649;0.547;3.521;1.520;1.399;2.585;3.422
3529;0.070580;1.585;0.551;3.541;1.523;1.393;2.583;3.423
3530;0.070600;1.582;0.556;3.596;1.525;1.439;2.580;3.425
3531;0.070620;1.732;0.560;3.781;1.528;1.428;2.577;3.423
3532;0.070640;1.960;0.565;4.124;1.530;1.355;2.574;3.425
3533;0.070660;1.790;0.569;4.307;1.534;1.458;2.571;3.421
3534;0.070680;1.564;0.574;4.451;1.537;1.404;2.567;3.423
3535;0.070700;1.449;0.579;4.858;1.542;1.589;2.564;3.425
3536;0.070720;1.414;0.584;5.198;1.546;1.705;2.560;3.423
3537;0.070740;1.444;0.589;5.587;1.551;1.604;2.557;3.423
3538;0.070760;1.289;0.594;5.808;1.557;1.851;2.553;3.426
3539;0.070780;1.027;0.599;5.662;1.563;2.113;2.549;3.423
3540;0.070800;0.903;0.604;5.345;1.569;1.893;2.545;3.423
3541;0.070820;0.830;0.609;4.984;1.576;1.831;2.541;3.423
3542;0.070840;0.688;0.613;4.578;1.584;1.913;2.538;3.423
3543;0.070860;0.648;0.618;4.248;1.592;2.219;2.534;3.425
3544;0.070880;0.623;0.623;4.039;1.600;2.303;2.530;3.424
3545;0.070900;0.601;0.628;3.898;1.608;2.419;2.526;3.422
3546;0.070920;0.571;0.632;3.810;1.617;2.232;2.522;3.427
3547;0.070940;0.553;0.637;3.854;1.626;2.388;2.518;3.424
3548;0.070960;0.570;0.641;3.988;1.635;2.653;2.515;3.422
3549;0.070980;0.574;0.645;4.140;1.644;2.596;2.511;3.424
3550;0.071000;0.609;0.650;4.261;1.653;2.816;2.508;3.424
3551;0.071020;0.528;0.654;4.219;1.663;2.432;2.504;3.423
3552;0.071040;0.469;0.658;4.081;1.673;2.498;2.501;3.424
3553;0.071060;0.453;0.662;3.889;1.683;2.745;2.497;3.425
3554;0.071080;0.398;0.666;3.635;1.693;3.305;2.494;3.425
3555;0.071100;0.342;0.669;3.300;1.703;3.940;2.491;3.423
3556;0.071120;0.300;0.673;2.944;1.714;4.102;2.488;3.423
3557;0.071140;0.271;0.676;2.574;1.724;4.598;2.486;3.424
3558;0.071160;0.256;0.680;2.221;1.735;4.376;2.484;3.424
3559;0.071180;0.216;0.683;1.926;1.745;4.717;2.482;3.422
3560;0.071200;0.198;0.686;1.745;1.755;4.796;2.481;3.424
3561;0.071220;0.209;0.689;1.630;1.765;5.092;2.480;3.425
3562;0.071240;0.186;0.692;1.494;1.775;4.872;2.479;3.423
3563;0.071260;0.168;0.695;1.368;1.784;4.620;2.479;3.422
3564;0.071280;0.164;0.697;1.284;1.794;5.213;2.479;3.423
3565;0.071300;0.172;0.700;1.187;1.803;5.206;2.480;3.423
3566;0.071320;0.171;0.702;1.078;1.812;4.726;2.481;3.423
3567;0.071340;0.193;0.704;1.014;1.820;4.301;2.482;3.423
3568;0.071360;0.209;0.706;0.980;1.828;4.570;2.484;3.423
3569;0.071380;0.211;0.708;0.941;1.836;4.054;2.486;3.424
3570;0.071400;0.218;0.710;0.883;1.844;3.986;2.488;3.422
3571;0.071420;0.234;0.712;0.857;1.851;3.757;2.490;3.422
3572;0.071440;0.224;0.713;0.831;1.859;4.125;2.492;3.424
3573;0.071460;0.258;0.715;0.806;1.865;4.226;2.495;3.423
3574;0.071480;0.251;0.716;0.756;1.872;3.344;2.498;3.422
3575;0.071500;0.232;0.718;0.740;1.878;3.836;2.501;3.421
3576;0.071520;0.295;0.719;0.762;1.884;4.517;2.504;3.423
3577;0.071540;0.312;0.720;0.743;1.890;3.611;2.507;3.422
3578;0.071560;0.290;0.721;0.707;1.895;3.486;2.511;3.423
3579;0.071580;0.325;0.722;0.725;1.901;3.809;2.514;3.422
3580;0.071600;0.355;0.723;0.723;1.905;3.365;2.518;3.425
3581;0.071620;0.406;0.724;0.709;1.910;3.431;2.522;3.423
3582;0.071640;0.379;0.725;0.707;1.914;3.430;2.526;3.423
3583;0.071660;0.358;0.725;0.709;1.918;3.149;2.530;3.423
3584;0.071680;0.362;0.726;0.707;1.922;3.794;2.534;3.425
3585;0.071700;0.363;0.727;0.696;1.926;4.199;2.538;3.423
3586;0.071720;0.406;0.727;0.699;1.929;3.561;2.542;3.422
3587;0.071740;0.401;0.728;0.705;1.932;2.970;2.546;3.424
3588;0.071760;0.327;0.728;0.687;1.935;2.866;2.551;3.424
3589;0.071780;0.301;0.728;0.657;1.937;2.893;2.555;3.423
3590;0.071800;0.363;0.728;0.676;1.940;2.710;2.559;3.422
3591;0.071820;0.470;0.729;0.732;1.942;2.547;2.564;3.425
3592;0.071840;0.477;0.729;0.762;1.944;2.791;2.568;3.423
3593;0.071860;0.536;0.729;0.797;1.945;3.073;2.572;3.422
3594;0.071880;0.602;0.729;0.853;1.947;2.448;2.576;3.424
3595;0.071900;0.636;0.729;0.894;1.948;2.003;2.580;3.424
3596;0.071920;0.663;0.729;0.908;1.949;1.987;2.584;3.423
3597;0.071940;0.755;0.729;0.936;1.950;2.402;2.588;3.423
3598;0.071960;0.753;0.729;0.980;1.950;2.380;2.591;3.424
3599;0.071980;0.743;0.729;1.016;1.951;2.036;2.595;3.424
3600;0.072000;0.885;0.729;1.049;1.951;1.778;2.598;3.426
3601;0.072020;1.176;0.729;1.128;1.951;1.827;2.602;3.422
3602;0.072040;1.436;0.729;1.221;1.952;1.880;2.605;3.423
3603;0.072060;1.623;0.729;1.273;1.952;1.805;2.607;3.423
3604;0.072080;1.541;0.730;1.284;1.951;1.771;2.610;3.422
3605;0.072100;1.967;0.730;1.368;1.951;1.880;2.613;3.422
3606;0.072120;2.608;0.731;1.538;1.951;1.956;2.615;3.424
3607;0.072140;2.664;0.732;1.642;1.950;2.060;2.617;3.424
3608;0.072160;2.939;0.733;1.778;1.950;1.690;2.619;3.423
3609;0.072180;3.020;0.735;1.961;1.950;1.285;2.621;3.424
3610;0.072200;2.190;0.737;1.990;1.949;1.185;2.623;3.426
3611;0.072220;2.086;0.739;1.990;1.949;1.157;2.624;3.425
3612;0.072240;2.196;0.741;2.032;1.948;1.137;2.625;3.423
3613;0.072260;2.348;0.743;2.142;1.948;1.199;2.626;3.422
3614;0.072280;2.925;0.746;2.331;1.948;1.295;2.627;3.425
3615;0.072300;3.439;0.749;2.516;1.947;1.238;2.627;3.424
3616;0.072320;2.981;0.752;2.551;1.947;1.144;2.627;3.421
3617;0.072340;2.958;0.756;2.659;1.947;1.137;2.627;3.422
3618;0.072360;2.764;0.760;2.741;1.947;1.324;2.627;3.426
3619;0.072380;2.314;0.764;2.688;1.947;1.302;2.627;3.424
3620;0.072400;1.940;0.768;2.573;1.947;1.388;2.626;3.424
3621;0.072420;1.973;0.772;2.598;1.948;1.461;2.625;3.425
3622;0.072440;2.032;0.777;2.631;1.948;1.404;2.624;3.426
3623;0.072460;1.925;0.782;2.639;1.949;1.353;2.623;3.424
3624;0.072480;2.021;0.786;2.699;1.949;1.324;2.622;3.423
3625;0.072500;1.776;0.791;2.662;1.950;1.417;2.620;3.422
3626;0.072520;1.426;0.796;2.516;1.951;1.256;2.618;3.424
3627;0.072540;1.259;0.801;2.402;1.952;1.276;2.616;3.424
3628;0.072560;1.083;0.806;2.379;1.953;1.265;2.614;3.423
3629;0.072580;1.009;0.811;2.406;1.954;1.273;2.612;3.424
3630;0.072600;1.012;0.816;2.474;1.955;1.399;2.610;3.426
3631;0.072620;1.064;0.820;2.633;1.956;1.534;2.607;3.422
3632;0.072640;1.098;0.825;2.862;1.957;1.697;2.604;3.424
3633;0.072660;0.974;0.830;3.007;1.959;1.690;2.602;3.425
3634;0.072680;0.909;0.834;3.197;1.960;1.566;2.599;3.423
3635;0.072700;0.893;0.839;3.457;1.962;1.450;2.596;3.423
3636;0.072720;0.960;0.843;3.673;1.964;1.624;2.593;3.424
3637;0.072740;1.023;0.848;3.853;1.966;1.712;2.590;3.425
3638;0.072760;1.004;0.852;3.902;1.968;1.586;2.586;3.423
3639;0.072780;0.962;0.856;3.962;1.971;1.683;2.583;3.424
3640;0.072800;0.943;0.861;4.005;1.973;1.921;2.579;3.424
3641;0.072820;0.892;0.865;4.047;1.977;2.287;2.576;3.424
3642;0.072840;0.888;0.869;4.114;1.980;2.230;2.572;3.423
3643;0.072860;0.869;0.873;4.290;1.984;2.576;2.569;3.423
3644;0.072880;0.837;0.877;4.433;1.988;2.651;2.565;3.424
3645;0.072900;0.760;0.881;4.400;1.992;2.836;2.562;3.424
3646;0.072920;0.626;0.885;4.186;1.996;2.981;2.559;3.423
3647;0.072940;0.643;0.888;4.023;2.001;2.437;2.556;3.424
3648;0.072960;0.631;0.892;3.913;2.006;2.833;2.553;3.424
3649;0.072980;0.575;0.895;3.713;2.012;3.052;2.550;3.423
3650;0.073000;0.489;0.899;3.439;2.017;3.375;2.547;3.424
3651;0.073020;0.395;0.902;3.151;2.023;3.658;2.544;3.423
3652;0.073040;0.408;0.905;2.928;2.028;3.611;2.542;3.425
3653;0.073060;0.407;0.908;2.699;2.034;3.615;2.539;3.426
3654;0.073080;0.333;0.911;2.459;2.040;3.413;2.537;3.424
3655;0.073100;0.314;0.914;2.280;2.046;3.746;2.535;3.423
3656;0.073120;0.352;0.916;2.120;2.051;3.702;2.534;3.423
3657;0.073140;0.299;0.919;1.948;2.057;3.495;2.532;3.424
3658;0.073160;0.277;0.921;1.798;2.062;4.080;2.531;3.424
3659;0.073180;0.320;0.923;1.703;2.067;4.308;2.530;3.422
3660;0.073200;0.341;0.925;1.622;2.072;4.739;2.530;3.425
3661;0.073220;0.311;0.927;1.518;2.077;4.880;2.529;3.426
3662;0.073240;0.312;0.929;1.399;2.082;4.764;2.529;3.424
3663;0.073260;0.319;0.931;1.317;2.087;4.417;2.530;3.423
3664;0.073280;0.266;0.932;1.260;2.091;5.078;2.530;3.426
3665;0.073300;0.227;0.933;1.172;2.095;5.722;2.531;3.427
3666;0.073320;0.222;0.935;1.078;2.099;5.350;2.533;3.423
3667;0.073340;0.258;0.936;1.033;2.103;5.043;2.535;3.422
3668;0.073360;0.282;0.937;1.007;2.107;4.964;2.537;3.425
3669;0.073380;0.267;0.938;0.945;2.110;5.427;2.540;3.425
3670;0.073400;0.242;0.938;0.890;2.113;5.068;2.543;3.423
3671;0.073420;0.244;0.939;0.866;2.116;5.024;2.546;3.424
3672;0.073440;0.294;0.940;0.837;2.118;4.435;2.550;3.425
3673;0.073460;0.287;0.940;0.806;2.120;3.799;2.554;3.425
3674;0.073480;0.276;0.940;0.782;2.123;4.755;2.558;3.423
3675;0.073500;0.307;0.940;0.771;2.124;3.781;2.562;3.424
3676;0.073520;0.336;0.940;0.764;2.126;3.765;2.567;3.424
3677;0.073540;0.244;0.940;0.723;2.127;4.719;2.571;3.423
3678;0.073560;0.180;0.940;0.654;2.128;5.310;2.576;3.422
3679;0.073580;0.180;0.940;0.632;2.129;5.131;2.581;3.422
3680;0.073600;0.243;0.940;0.641;2.130;5.504;2.587;3.423
3681;0.073620;0.272;0.939;0.624;2.130;5.273;2.593;3.423
3682;0.073640;0.282;0.939;0.604;2.130;4.772;2.599;3.423
3683;0.073660;0.304;0.938;0.606;2.130;4.354;2.605;3.423
3684;0.073680;0.407;0.937;0.643;2.130;4.166;2.612;3.423
3685;0.073700;0.422;0.937;0.654;2.129;4.041;2.618;3.423
3686;0.073720;0.361;0.936;0.643;2.128;3.184;2.625;3.422
3687;0.073740;0.356;0.935;0.661;2.127;3.170;2.632;3.423
3688;0.073760;0.435;0.934;0.692;2.126;3.565;2.639;3.423
3689;0.073780;0.546;0.933;0.721;2.124;3.322;2.645;3.424
3690;0.073800;0.527;0.931;0.753;2.123;4.037;2.652;3.422
3691;0.073820;0.536;0.930;0.818;2.121;3.847;2.659;3.423
3692;0.073840;0.627;0.929;0.870;2.119;3.365;2.666;3.425
3693;0.073860;0.517;0.928;0.850;2.117;3.188;2.673;3.423
3694;0.073880;0.374;0.927;0.800;2.114;3.290;2.679;3.423
3695;0.073900;0.472;0.925;0.828;2.112;3.505;2.686;3.423
3696;0.073920;0.539;0.924;0.859;2.109;3.212;2.693;3.424
3697;0.073940;0.580;0.922;0.859;2.106;2.858;2.700;3.424
3698;0.073960;0.597;0.921;0.877;2.104;3.519;2.707;3.423
3699;0.073980;0.738;0.920;0.938;2.100;2.776;2.713;3.423
3700;0.074000;1.017;0.918;1.014;2.097;1.681;2.720;3.424
3701;0.074020;1.062;0.917;1.016;2.094;1.663;2.726;3.424
3702;0.074040;1.143;0.915;1.000;2.090;1.679;2.732;3.421
3703;0.074060;1.255;0.914;1.071;2.087;1.600;2.738;3.423
3704;0.074080;0.908;0.913;1.093;2.083;1.582;2.743;3.424
3705;0.074100;0.943;0.911;1.141;2.080;1.639;2.749;3.425
3706;0.074120;1.504;0.910;1.252;2.076;1.560;2.754;3.423
3707;0.074140;1.861;0.909;1.406;2.072;1.450;2.758;3.423
3708;0.074160;1.553;0.908;1.469;2.068;1.126;2.763;3.424
3709;0.074180;1.292;0.907;1.501;2.064;1.073;2.767;3.424
3710;0.074200;1.553;0.907;1.588;2.060;1.144;2.770;3.421
3711;0.074220;2.209;0.906;1.794;2.056;1.234;2.774;3.423
3712;0.074240;2.449;0.906;1.961;2.052;1.353;2.777;3.424
3713;0.074260;2.497;0.906;2.076;2.048;1.426;2.780;3.424
3714;0.074280;2.796;0.906;2.214;2.044;1.329;2.782;3.424
3715;0.074300;3.489;0.906;2.465;2.041;1.152;2.784;3.424
3716;0.074320;2.913;0.907;2.527;2.037;1.078;2.786;3.425
3717;0.074340;2.574;0.908;2.585;2.034;1.161;2.788;3.425
3718;0.074360;2.941;0.909;2.833;2.030;1.210;2.789;3.422
3719;0.074380;2.671;0.911;2.994;2.027;1.192;2.791;3.423
3720;0.074400;2.727;0.913;3.105;2.024;1.254;2.791;3.425
3721;0.074420;2.259;0.915;3.105;2.022;1.359;2.792;3.423
3722;0.074440;1.927;0.917;3.204;2.019;1.410;2.792;3.423
3723;0.074460;2.194;0.919;3.569;2.017;1.496;2.793;3.425
3724;0.074480;2.267;0.922;3.862;2.015;1.730;2.792;3.425
3725;0.074500;2.454;0.925;4.131;2.013;1.569;2.792;3.424
3726;0.074520;2.574;0.928;4.296;2.012;1.452;2.792;3.425
3727;0.074540;2.010;0.931;4.277;2.011;1.617;2.791;3.424
3728;0.074560;1.775;0.934;4.384;2.011;1.617;2.790;3.423
3729;0.074580;1.864;0.937;4.561;2.011;1.511;2.789;3.424
3730;0.074600;2.036;0.941;4.986;2.011;1.628;2.788;3.422
3731;0.074620;2.222;0.944;5.490;2.012;1.745;2.787;3.424
3732;0.074640;2.421;0.948;5.773;2.013;2.051;2.785;3.427
3733;0.074660;1.915;0.952;5.673;2.015;2.141;2.784;3.423
3734;0.074680;1.722;0.956;5.535;2.017;1.487;2.782;3.424
3735;0.074700;1.579;0.960;5.338;2.020;1.560;2.781;3.426
3736;0.074720;1.299;0.964;5.110;2.023;1.862;2.779;3.425
3737;0.074740;1.140;0.968;4.922;2.027;1.686;2.777;3.424
3738;0.074760;1.082;0.971;4.883;2.031;1.516;2.774;3.424
3739;0.074780;1.021;0.975;4.909;2.036;1.555;2.772;3.424
3740;0.074800;0.916;0.979;4.931;2.041;1.820;2.770;3.425
3741;0.074820;0.882;0.983;4.990;2.046;1.848;2.767;3.424
3742;0.074840;0.833;0.987;5.041;2.051;2.012;2.764;3.423
3743;0.074860;0.819;0.990;5.131;2.057;1.961;2.761;3.423
3744;0.074880;0.776;0.994;5.023;2.064;2.144;2.759;3.424
3745;0.074900;0.675;0.997;4.719;2.070;2.488;2.756;3.423
3746;0.074920;0.568;1.000;4.340;2.077;2.424;2.753;3.424
3747;0.074940;0.507;1.003;3.929;2.085;2.362;2.750;3.424
3748;0.074960;0.435;1.006;3.561;2.092;2.653;2.747;3.425
3749;0.074980;0.382;1.009;3.296;2.100;3.063;2.744;3.423
3750;0.075000;0.356;1.012;3.049;2.107;2.983;2.741;3.423
3751;0.075020;0.333;1.015;2.818;2.115;2.411;2.739;3.424
3752;0.075040;0.312;1.017;2.596;2.122;2.531;2.736;3.425
3753;0.075060;0.290;1.019;2.419;2.130;2.640;2.733;3.421
3754;0.075080;0.337;1.021;2.271;2.137;3.120;2.731;3.424
3755;0.075100;0.295;1.023;2.142;2.144;3.369;2.728;3.426
3756;0.075120;0.277;1.025;2.005;2.152;4.118;2.726;3.422
3757;0.075140;0.285;1.027;1.888;2.159;4.219;2.724;3.423
3758;0.075160;0.291;1.028;1.815;2.165;4.142;2.722;3.424
3759;0.075180;0.278;1.030;1.729;2.172;4.911;2.720;3.425
3760;0.075200;0.221;1.031;1.589;2.179;5.125;2.719;3.423
3761;0.075220;0.204;1.032;1.485;2.185;3.973;2.718;3.422
3762;0.075240;0.236;1.033;1.423;2.191;4.323;2.718;3.423
3763;0.075260;0.249;1.034;1.349;2.197;4.312;2.717;3.424
3764;0.075280;0.233;1.034;1.252;2.202;3.761;2.717;3.423
3765;0.075300;0.222;1.035;1.194;2.208;4.230;2.717;3.423
3766;0.075320;0.231;1.035;1.141;2.213;4.803;2.718;3.427
3767;0.075340;0.188;1.036;1.069;2.218;3.212;2.718;3.424
3768;0.075360;0.176;1.036;0.985;2.222;3.567;2.719;3.424
3769;0.075380;0.198;1.036;0.947;2.227;4.827;2.720;3.425
3770;0.075400;0.202;1.036;0.925;2.231;4.977;2.721;3.426
3771;0.075420;0.183;1.035;0.881;2.234;4.739;2.722;3.423
3772;0.075440;0.166;1.035;0.818;2.238;4.312;2.724;3.423
3773;0.075460;0.167;1.034;0.797;2.241;3.849;2.726;3.423
3774;0.075480;0.201;1.034;0.786;2.244;4.495;2.728;3.424
3775;0.075500;0.185;1.033;0.743;2.247;4.243;2.730;3.425
3776;0.075520;0.193;1.032;0.714;2.249;4.724;2.733;3.422
3777;0.075540;0.188;1.031;0.725;2.251;5.202;2.736;3.425
3778;0.075560;0.187;1.030;0.698;2.253;4.744;2.739;3.427
3779;0.075580;0.186;1.029;0.652;2.254;4.552;2.742;3.423
3780;0.075600;0.227;1.027;0.663;2.255;4.819;2.746;3.423
3781;0.075620;0.283;1.026;0.687;2.256;4.265;2.750;3.424
3782;0.075640;0.246;1.024;0.681;2.257;4.724;2.754;3.425
3783;0.075660;0.207;1.023;0.667;2.258;5.634;2.758;3.421
3784;0.075680;0.231;1.021;0.667;2.258;5.398;2.763;3.422
3785;0.075700;0.307;1.019;0.692;2.258;4.565;2.768;3.423
3786;0.075720;0.363;1.017;0.699;2.257;4.200;2.773;3.423
3787;0.075740;0.448;1.015;0.712;2.257;4.070;2.778;3.423
3788;0.075760;0.568;1.013;0.767;2.256;3.571;2.784;3.425
3789;0.075780;0.536;1.011;0.813;2.255;3.640;2.789;3.425
3790;0.075800;0.499;1.009;0.806;2.254;3.972;2.795;3.424
3791;0.075820;0.592;1.007;0.820;2.252;3.880;2.800;3.421
3792;0.075840;0.608;1.005;0.873;2.251;3.144;2.806;3.422
3793;0.075860;0.488;1.002;0.855;2.249;3.428;2.811;3.423
3794;0.075880;0.381;1.000;0.800;2.247;3.755;2.817;3.423
3795;0.075900;0.370;0.998;0.769;2.245;4.334;2.823;3.423
3796;0.075920;0.419;0.996;0.780;2.242;4.440;2.829;3.423
3797;0.075940;0.406;0.993;0.760;2.240;4.025;2.835;3.423
3798;0.075960;0.374;0.991;0.751;2.237;3.349;2.841;3.425
3799;0.075980;0.427;0.988;0.762;2.234;3.411;2.846;3.422
3800;0.076000;0.513;0.986;0.809;2.231;3.193;2.852;3.423
3801;0.076020;0.455;0.983;0.811;2.228;2.371;2.858;3.426
3802;0.076040;0.440;0.980;0.776;2.224;2.560;2.864;3.421
3803;0.076060;0.687;0.978;0.835;2.221;1.961;2.870;3.421
3804;0.076080;1.053;0.975;0.948;2.217;1.566;2.875;3.425
3805;0.076100;1.113;0.973;0.989;2.213;1.509;2.880;3.422
3806;0.076120;0.926;0.970;0.972;2.209;1.401;2.885;3.423
3807;0.076140;0.792;0.967;1.018;2.205;1.333;2.889;3.423
3808;0.076160;0.776;0.965;1.084;2.201;1.287;2.893;3.423
3809;0.076180;0.797;0.963;1.148;2.196;1.375;2.897;3.425
3810;0.076200;0.840;0.960;1.221;2.192;1.364;2.901;3.422
3811;0.076220;0.811;0.958;1.302;2.187;1.337;2.904;3.421
3812;0.076240;0.888;0.955;1.428;2.183;1.351;2.907;3.426
3813;0.076260;1.021;0.953;1.567;2.178;1.298;2.909;3.423
3814;0.076280;1.324;0.951;1.707;2.174;1.295;2.912;3.422
3815;0.076300;1.502;0.948;1.815;2.169;1.357;2.914;3.425
3816;0.076320;1.645;0.946;1.935;2.164;1.370;2.915;3.422
3817;0.076340;1.854;0.944;2.053;2.160;1.258;2.917;3.422
3818;0.076360;1.937;0.943;2.177;2.155;1.176;2.918;3.424
3819;0.076380;2.127;0.941;2.384;2.151;1.095;2.919;3.425
3820;0.076400;2.286;0.940;2.626;2.147;1.132;2.919;3.429
3821;0.076420;2.368;0.939;2.878;2.143;1.258;2.920;3.425
3822;0.076440;2.970;0.938;3.329;2.139;1.185;2.920;3.423
3823;0.076460;2.833;0.937;3.613;2.135;1.199;2.919;3.425
3824;0.076480;2.639;0.937;3.748;2.132;1.362;2.919;3.423
3825;0.076500;2.669;0.937;4.026;2.129;1.547;2.918;3.421
3826;0.076520;3.661;0.937;4.810;2.126;1.474;2.917;3.423
3827;0.076540;3.401;0.938;5.215;2.124;1.443;2.916;3.423
3828;0.076560;2.847;0.939;5.358;2.122;1.652;2.914;3.423
3829;0.076580;2.776;0.940;5.618;2.121;1.639;2.913;3.424
3830;0.076600;2.537;0.942;5.852;2.120;1.765;2.911;3.426
3831;0.076620;2.138;0.944;5.848;2.120;1.569;2.909;3.427
3832;0.076640;1.922;0.946;5.815;2.120;1.626;2.907;3.426
